Bit 1,Bit 2,Bit 3,Bit 4,Bit 5,Bit 6,Bit 7,Bit 8,Bit 9,Bit 10
4.848245287698412648e-02,-2.898840525793650730e-02,1.104197668650793718e-01,9.512648809523809035e-02,7.686941964285713864e-03,1.178540426587301598e-01,1.836092509920634816e-02,1.141043526785714274e-01,4.546440972222222550e-03,3.486793154761904517e-02
1.647491939484126977e-01,8.117559523809524114e-02,9.743148561507936067e-02,-1.392144097222222307e-02,1.588696676587301668e-02,9.482421874999999445e-02,7.686941964285713864e-03,9.324931795634920639e-02,1.624658978174603127e-02,-3.486793154761904517e-02
4.527684771825396526e-02,-3.474392361111110911e-02,1.044286334325396776e-01,1.119559151785714246e-01,3.501674107142857279e-03,1.194552951388888895e-01,1.934368799603174496e-02,1.112211681547619069e-01,-4.546440972222222550e-03,4.656808035714285476e-02
1.503782242063491925e-01,6.175595238095238360e-02,7.309492807539683112e-02,1.051602802579365142e-01,4.578993055555555768e-03,1.048781622023809562e-01,3.152901785714285789e-03,8.227616567460317720e-02,-1.624658978174603127e-02,-4.656808035714285476e-02
5.834573412698412787e-03,1.117342509920634941e-01,1.128704737103174566e-01,9.283389136904761363e-02,-7.401723710317460042e-03,9.460565476190475886e-02,2.743675595238095248e-04,1.007176959325396803e-01,1.286582341269841253e-03,9.705171130952381167e-03
1.720920138888889020e-02,1.047293526785714329e-01,1.068018353174603197e-01,9.468625992063492425e-02,-6.259300595238095552e-03,9.838789682539682280e-02,-2.793278769841269892e-03,1.133742559523809590e-01,6.029885912698412960e-03,-9.705171130952381167e-03
9.957837301587300904e-03,1.022212921626984156e-01,1.080140128968253982e-01,9.989769345238094789e-02,-5.084325396825396977e-03,9.513578869047618902e-02,-3.338913690476190323e-03,1.024956597222222154e-01,-1.286582341269841253e-03,1.444847470238095309e-02
1.613808283730158721e-02,1.111839657738095261e-01,1.146081349206349159e-01,9.907304067460317998e-02,-5.329241071428571577e-03,9.702225942460317165e-02,-3.856646825396825573e-03,1.140997023809523780e-01,-6.029885912698412960e-03,-1.444847470238095309e-02
2.049386160714285546e-02,-1.036768353174603169e-01,-9.639601934523810145e-02,-1.047169518849206393e-01,-4.760354662698412266e-03,-1.062236483134920695e-01,-6.967695932539682939e-03,-1.007176959325396803e-01,3.064546130952380907e-03,2.236173115079365115e-02
5.961061507936508269e-02,-9.743613591269841001e-02,-9.163101438492063378e-02,-1.077055431547618985e-01,-8.043464781746030925e-03,-9.426153273809523281e-02,-9.091331845238095899e-03,-1.133742559523809590e-01,6.755332341269841556e-03,-2.236173115079365115e-02
2.132626488095238151e-02,-1.066840277777777735e-01,-9.805152529761904101e-02,-9.863126240079364559e-02,-1.926773313492063586e-03,-1.058903769841269826e-01,-8.173673115079365531e-03,-1.024956597222222154e-01,-3.064546130952380907e-03,2.605251736111111049e-02
5.880456349206349131e-02,-1.007176959325396803e-01,-9.527839781746032244e-02,-9.262462797619047672e-02,2.867683531746031533e-03,-9.544270833333333426e-02,-8.240327380952381167e-03,-1.140997023809523780e-01,-6.755332341269841556e-03,-2.605251736111111049e-02
3.383866567460317581e-03,1.199869791666666602e-01,1.148328993055555552e-01,9.333302331349206671e-02,-7.361421130952380820e-03,1.007734995039682585e-01,-2.743675595238095248e-04,9.347563244047618625e-02,-2.326698908730158704e-03,6.637524801587301425e-03
1.284412202380952328e-02,1.053509424603174538e-01,1.052129836309523836e-01,9.777870783730158166e-02,-7.116505456349206220e-03,1.001922123015872995e-01,2.793278769841269892e-03,1.070762028769841334e-01,4.966517857142856845e-03,-6.637524801587301425e-03
7.688492063492063065e-03,1.014043898809523780e-01,1.069211929563492064e-01,9.935670882936507853e-02,-4.478236607142856845e-03,9.431113591269840724e-02,3.338913690476190323e-03,9.766090029761904934e-02,2.326698908730158704e-03,1.393074156746031828e-02
1.295572916666666748e-02,1.090882316468253926e-01,1.120628720238095177e-01,1.012400793650793662e-01,-4.811507936507936761e-03,9.725012400793650591e-02,3.856646825396825573e-03,1.097160218253968311e-01,-4.966517857142856845e-03,-1.393074156746031828e-02
1.866474454365079499e-02,-1.145631820436507908e-01,-9.595114087301587213e-02,-9.959077380952380265e-02,-5.760168650793651146e-03,-1.159272693452381015e-01,6.967695932539682939e-03,-9.347563244047618625e-02,1.858568948412698315e-03,2.023809523809523905e-02
4.120008680555555663e-02,-1.057384672619047644e-01,-1.020197792658730090e-01,-9.310670882936507298e-02,-1.416015625000000000e-02,-9.309740823412698818e-02,9.091331845238095899e-03,-1.070762028769841334e-01,7.606336805555555421e-03,-2.023809523809523905e-02
2.076047867063492147e-02,-1.205419146825396776e-01,-9.881727430555554970e-02,-9.468470982142856984e-02,-1.471044146825396803e-03,-1.174246651785714329e-01,8.173673115079365531e-03,-9.766090029761904934e-02,-1.858568948412698315e-03,2.598586309523809659e-02
4.760664682539682280e-02,-1.126953125000000056e-01,-1.057834201388888895e-01,-8.036799355158730229e-02,4.534040178571428943e-03,-9.576512896825396803e-02,8.240327380952381167e-03,-1.097160218253968311e-01,-7.606336805555555421e-03,-2.598586309523809659e-02
9.545510912698413480e-03,-9.529854910714286031e-02,-1.027405753968253926e-01,-1.074156746031745963e-01,-8.658854166666667129e-03,-9.460565476190475886e-02,6.442212301587301251e-03,-1.001116071428571480e-01,1.816716269841269892e-03,1.348741319444444510e-02
2.964564732142857192e-02,-1.022336929563492092e-01,-1.021670386904761918e-01,-1.077504960317460375e-01,-7.558283730158730195e-03,-9.838789682539682280e-02,-9.889632936507936067e-04,-7.927517361111111049e-02,4.664248511904761814e-03,-1.348741319444444510e-02
1.301308283730158791e-02,-1.030738467261904795e-01,-9.884052579365079638e-02,-1.000899057539682557e-01,-5.236235119047618659e-03,-9.513578869047618902e-02,-4.163566468253968207e-03,-9.853050595238095621e-02,-1.816716269841269892e-03,1.633494543650793746e-02
2.878999255952380959e-02,-1.006913442460317526e-01,-9.955822172619047117e-02,-9.995504712301586658e-02,-6.108940972222222203e-03,-9.702225942460317165e-02,-3.628782242063492182e-03,-7.836526537698412787e-02,-4.664248511904761814e-03,-1.633494543650793746e-02
3.567088293650793468e-02,7.731274801587301182e-02,9.612940228174603197e-02,9.195963541666667129e-02,-5.997333829365079742e-03,1.062236483134920695e-01,-1.667131696428571577e-02,1.001116071428571480e-01,3.397817460317460389e-03,3.432384672619047394e-02
1.629123263888888895e-01,7.964564732142857817e-02,8.628472222222222099e-02,7.288566468253968034e-02,-1.612723214285714454e-02,9.426153273809523281e-02,-7.927207341269840862e-03,7.927517361111111049e-02,5.574156746031746178e-03,-3.432384672619047394e-02
3.549727182539682419e-02,7.661675347222221544e-02,9.649987599206348576e-02,9.989769345238094789e-02,-3.865947420634920778e-03,1.058903769841269826e-01,-1.970796130952380890e-02,9.853050595238095621e-02,-3.397817460317460389e-03,3.650018601190475886e-02
1.604461185515873023e-01,7.918061755952381098e-02,7.751736111111111327e-02,9.213479662698412231e-02,-9.988839285714284921e-03,9.544270833333333426e-02,-8.562748015873016677e-03,7.836526537698412787e-02,-5.574156746031746178e-03,-3.650018601190475886e-02
3.952752976190476025e-03,-1.675657242063492008e-02,-1.028413318452380959e-01,-1.119125124007936539e-01,-1.680772569444444545e-02,-1.007734995039682585e-01,-6.442212301587301251e-03,-1.232251364087301598e-01,-8.789062500000000000e-03,6.056237599206349374e-03
2.725694444444444475e-02,-9.648592509920635163e-02,-1.019841269841269826e-01,-1.080264136904761918e-01,-8.851066468253968034e-03,-1.001922123015872995e-01,9.889632936507936067e-04,-8.621341765873015428e-02,2.024429563492063672e-03,-6.056237599206349374e-03
1.284412202380952328e-02,-1.076435391865079305e-01,-9.751674107142857539e-02,-1.003038194444444420e-01,-6.355406746031746004e-03,-9.431113591269840724e-02,4.163566468253968207e-03,-1.140749007936507908e-01,8.789062500000000000e-03,1.686972966269841348e-02
2.696087549603174566e-02,-1.034117683531746018e-01,-9.911334325396825573e-02,-1.005580357142857179e-01,-5.602058531746031793e-03,-9.725012400793650591e-02,3.628782242063492182e-03,-8.329923115079365670e-02,-2.024429563492063672e-03,-1.686972966269841348e-02
4.479011656746031966e-02,-2.234002976190476233e-02,1.065367683531746046e-01,1.019081721230158666e-01,-7.686941964285713864e-03,1.159272693452381015e-01,1.667131696428571577e-02,1.232251364087301598e-01,3.611731150793650973e-04,4.306795634920634885e-02
1.595889136904762029e-01,6.774863591269841834e-02,8.633277529761904101e-02,7.556888640873016261e-02,-1.588696676587301668e-02,9.309740823412698818e-02,7.927207341269840862e-03,8.621341765873015428e-02,4.938616071428571230e-03,-4.306795634920634885e-02
4.543030753968253788e-02,-3.255208333333333565e-02,1.061213417658730118e-01,1.084712921626984072e-01,-3.501674107142857279e-03,1.174246651785714329e-01,1.970796130952380890e-02,1.140749007936507908e-01,-3.611731150793650973e-04,4.764539930555555802e-02
1.562593005952380987e-01,6.196211557539682557e-02,8.215215773809524114e-02,9.162326388888888951e-02,-4.578993055555555768e-03,9.576512896825396803e-02,8.562748015873016677e-03,8.329923115079365670e-02,-4.938616071428571230e-03,-4.764539930555555802e-02
9.754774305555555594e-03,-1.126751612103174538e-01,-1.089533730158730174e-01,-9.485522073412698540e-02,5.380394345238095205e-03,-1.062918526785714274e-01,-4.185267857142856911e-04,-9.365079365079365115e-02,1.099175347222222307e-02,1.317894345238095240e-02
1.300068204365079430e-02,-1.006138392857142821e-01,-1.008293030753968228e-01,-9.718656994047619735e-02,3.758990575396825486e-03,-1.140981522817460375e-01,-2.388702876984127171e-03,-8.837890625000000000e-02,2.237568204365079222e-02,-1.317894345238095240e-02
8.167472718253968728e-03,-1.062096974206349215e-01,-1.019608754960317498e-01,-1.022429935515873078e-01,2.739025297619047429e-03,-1.054082961309523864e-01,-3.343563988095237926e-03,-8.285125248015873245e-02,-1.099175347222222307e-02,2.456287202380952328e-02
2.070932539682539698e-03,-1.084449404761904795e-01,-1.100244915674603169e-01,-1.126023065476190466e-01,-8.200024801587301945e-03,-1.114459325396825462e-01,-4.084511408730158964e-03,2.213076636904761849e-02,-2.237568204365079222e-02,-2.456287202380952328e-02
1.509486607142857158e-02,9.499782986111110494e-02,9.686569940476190410e-02,1.021546378968253982e-01,2.198040674603174600e-03,8.218315972222221821e-02,-4.926215277777777624e-03,9.365079365079365115e-02,2.179129464285714177e-02,1.845083085317460181e-02
2.787233382936507922e-02,1.055912078373015817e-01,1.008866567460317415e-01,1.027824280753968228e-01,3.120349702380952571e-03,-1.400204613095238151e-02,-6.603422619047619006e-03,8.837890625000000000e-02,1.328853546626984072e-01,-1.845083085317460181e-02
4.431733630952380820e-03,8.648468501984127310e-02,8.698846726190476164e-02,8.626147073412698818e-02,-1.044301835317460250e-02,8.489738343253967756e-02,-6.764632936507936761e-03,8.285125248015873245e-02,-2.179129464285714177e-02,1.295448908730158777e-01
-7.205946180555555802e-02,1.118241567460317477e-02,-3.076946924603174514e-03,-1.243644593253968172e-02,-1.079287574404761973e-01,-2.092633928571428455e-04,-8.449590773809523281e-03,-2.213076636904761849e-02,-1.328853546626984072e-01,-1.295448908730158777e-01
9.443204365079364490e-03,-1.094633556547619097e-01,-9.666728670634920639e-02,-9.412202380952380820e-02,6.572420634920634989e-03,-1.148375496031746046e-01,4.185267857142856911e-04,-9.815848214285714801e-02,8.066716269841270673e-03,1.120876736111111119e-02
1.339750744047618972e-02,-9.995504712301586658e-02,-1.027157738095238054e-01,-9.844835069444445030e-02,6.446862599206348854e-03,-1.155304439484126922e-01,2.388702876984127171e-03,-9.259362599206348576e-02,2.067987351190476303e-02,-1.120876736111111119e-02
8.799913194444444406e-03,-1.072126116071428631e-01,-1.040209573412698429e-01,-1.016322544642857123e-01,2.202690972222222203e-03,-1.085022941468253982e-01,3.343563988095237926e-03,-8.627232142857142738e-02,-8.066716269841270673e-03,2.382192460317460181e-02
1.200241815476190549e-02,-1.116009424603174593e-01,-1.237118675595238054e-01,-1.118567088293650758e-01,-5.805121527777777971e-03,-1.139152405753968283e-01,4.084511408730158964e-03,1.776568700396825504e-02,-2.067987351190476303e-02,-2.382192460317460181e-02
1.683717757936507853e-02,9.129154265873015706e-02,9.373914930555556080e-02,9.911334325396825573e-02,5.282738095238095552e-03,7.638578869047618625e-02,4.926215277777777624e-03,9.815848214285714801e-02,1.995287698412698263e-02,1.677362351190476303e-02
3.113219246031746074e-02,1.043387276785714274e-01,7.868613591269840724e-02,9.417782738095238637e-02,1.523127480158730125e-02,-1.456783234126984156e-02,6.603422619047619006e-03,9.259362599206348576e-02,1.310391865079365004e-01,-1.677362351190476303e-02
1.578931051587301529e-02,7.870938740079365392e-02,7.180679563492063655e-02,8.530815972222222099e-02,-7.905505952380952051e-03,7.780877976190475609e-02,6.764632936507936761e-03,8.627232142857142738e-02,-1.995287698412698263e-02,1.278599330357142738e-01
3.061910962301587352e-02,-3.399367559523809590e-03,-1.202411954365079361e-01,-1.056082589285714350e-02,-9.546285962301587213e-02,-1.027870783730158721e-02,8.449590773809523281e-03,-1.776568700396825504e-02,-1.310391865079365004e-01,-1.278599330357142738e-01
1.348431299603174670e-02,8.890438988095238082e-02,9.985894097222222654e-02,1.047851562499999972e-01,6.028335813492063759e-03,1.062918526785714274e-01,-8.964223710317459695e-03,9.482421874999999445e-02,1.187531001984126929e-02,5.372643849206349201e-03
2.934337797619047603e-02,1.122891865079365115e-01,1.113699776785714302e-01,1.140004960317460292e-01,1.380828373015872967e-02,1.140981522817460375e-01,-3.820994543650793520e-03,1.171719990079365080e-02,2.502790178571428700e-02,-5.372643849206349201e-03
1.044146825396825330e-02,9.697730654761904656e-02,1.005223834325396776e-01,9.814918154761904934e-02,3.295510912698412700e-03,1.054082961309523864e-01,-6.437562003968253649e-03,1.074544270833333315e-01,-1.187531001984126929e-02,1.852523561507936345e-02
1.366257440476190479e-02,1.114691840277777790e-01,1.062965029761904767e-01,9.508618551587301460e-02,1.240079365079365011e-03,1.114459325396825462e-01,-6.553819444444444579e-03,1.333674355158730174e-01,-2.502790178571428700e-02,-1.852523561507936345e-02
3.343408978174602919e-02,-9.864056299603174427e-02,-9.435143849206349687e-02,-8.748914930555555525e-02,1.046781994047618972e-02,-8.218315972222221821e-02,-1.072358630952380959e-02,-9.482421874999999445e-02,2.450551835317460458e-02,-7.773437499999999445e-02
1.562298487103174482e-01,2.138206845238095274e-02,7.429625496031745657e-03,1.443917410714285789e-02,1.034520709325396776e-01,1.400204613095238151e-02,-7.169208829365079048e-03,-1.171719990079365080e-02,1.466781374007936622e-01,7.773437499999999445e-02
1.798890128968253996e-02,-1.000620039682539736e-01,-1.000263516865079333e-01,-1.064654637896825379e-01,-2.701822916666666609e-03,-8.489738343253967756e-02,-1.385323660714285650e-02,-1.074544270833333315e-01,-2.450551835317460458e-02,4.443824404761904934e-02
3.218625992063491731e-02,2.055431547619047689e-03,-3.005797371031745935e-02,-1.205264136904761890e-01,-1.840277777777777832e-02,2.092633928571428455e-04,-1.851903521825396665e-02,-1.333674355158730174e-01,-1.466781374007936622e-01,-4.443824404761904934e-02
2.150762648809523975e-02,9.373449900793650452e-03,1.208147321428571369e-01,1.120427207341269799e-01,1.693793402777777832e-02,1.148375496031746046e-01,8.964223710317459695e-03,9.306485615079365670e-02,1.440197172619047533e-02,1.051587301587301668e-02
3.203280009920635163e-02,1.046254960317460347e-01,1.143988715277777790e-01,1.155397445436507908e-01,1.636439732142857054e-02,1.155304439484126922e-01,3.820994543650793520e-03,8.368985615079364837e-03,2.229507688492063378e-02,-1.051587301587301668e-02
1.274646577380952363e-02,8.517175099206349131e-02,1.008975074404761946e-01,9.930400545634920917e-02,5.355592757936507992e-03,1.085022941468253982e-01,6.437562003968253649e-03,1.000387524801587269e-01,-1.440197172619047533e-02,1.840897817460317512e-02
1.670696924603174566e-02,1.051773313492063433e-01,9.732917906746031689e-02,9.851810515873016261e-02,3.562127976190476112e-03,1.139152405753968283e-01,6.553819444444444579e-03,1.214022197420634858e-01,-2.229507688492063378e-02,-1.840897817460317512e-02
4.048859126984127171e-02,-1.271809895833333204e-01,-9.865761408730158721e-02,-9.512648809523809035e-02,1.446862599206349270e-02,-7.638578869047618625e-02,1.072358630952380959e-02,-9.306485615079365670e-02,2.137586805555555594e-02,-7.417999751984126477e-02
1.655924479166666630e-01,1.208922371031746074e-02,2.604166666666666522e-03,1.392144097222222307e-02,1.053772941468253954e-01,1.456783234126984156e-02,7.169208829365079048e-03,-8.368985615079364837e-03,1.353283110119047616e-01,7.417999751984126477e-02
2.565259176587301668e-02,-1.282784598214285754e-01,-1.173766121031745990e-01,-1.119559151785714246e-01,1.705109126984127025e-05,-7.780877976190475609e-02,1.385323660714285650e-02,-1.000387524801587269e-01,-2.137586805555555594e-02,3.977244543650793746e-02
4.881417410714285893e-02,-1.983196924603174496e-02,-1.246977306547619041e-01,-1.051602802579365142e-01,-8.958023313492062892e-03,1.027870783730158721e-02,1.851903521825396665e-02,-1.214022197420634858e-01,-1.353283110119047616e-01,-3.977244543650793746e-02
5.764818948412698749e-03,-1.027157738095238054e-01,-1.005781870039682557e-01,-9.283389136904761363e-02,-5.380394345238095205e-03,-1.056439112103174649e-01,7.734995039682539307e-04,-9.683314732142857262e-02,8.350384424603174427e-03,1.155753968253968311e-02
1.304873511904761953e-02,-9.994109623015873245e-02,-9.829334077380952328e-02,-9.468625992063492425e-02,-3.758990575396825486e-03,-1.040488591269841251e-01,2.991691468253968467e-04,-8.901754712301587769e-02,1.041666666666666609e-02,-1.155753968253968311e-02
1.669146825396825365e-02,-1.031249999999999944e-01,-8.897724454365078806e-02,-9.989769345238094789e-02,-2.739025297619047429e-03,-1.048518105158730146e-01,-3.879898313492063586e-03,-9.603329613095237804e-02,-8.350384424603174427e-03,1.362382192460317477e-02
1.208147321428571473e-02,-9.871496775793650591e-02,-9.469866071428571785e-02,-9.907304067460317998e-02,8.200024801587301945e-03,-1.020058283730158749e-01,-1.689608134920634989e-03,-7.759796626984126477e-02,-1.041666666666666609e-02,-1.362382192460317477e-02
1.594897073412698471e-02,9.314701140873016261e-02,9.687810019841269771e-02,1.047169518849206393e-01,-2.198040674603174600e-03,9.045293898809524114e-02,-1.841517857142857106e-03,9.683314732142857262e-02,9.150235615079365531e-03,1.937313988095238151e-02
3.731243799603174705e-02,9.698660714285714524e-02,1.002588665674603169e-01,1.077055431547618985e-01,-3.120349702380952571e-03,8.632967509920634608e-02,5.507502480158730541e-03,8.901754712301587769e-02,2.183624751984127033e-02,-1.937313988095238151e-02
1.566375248015873176e-02,9.213479662698412231e-02,9.823443700396825018e-02,9.863126240079364559e-02,1.044301835317460250e-02,9.263857886904762473e-02,-4.227120535714285442e-03,9.603329613095237804e-02,-9.150235615079365531e-03,3.205915178571428631e-02
2.671750992063491939e-02,8.785342261904761918e-02,9.030102926587300904e-02,9.262462797619047672e-02,1.079287574404761973e-01,8.931671626984126477e-02,4.016307043650793260e-03,7.759796626984126477e-02,-2.183624751984127033e-02,-3.205915178571428631e-02
7.631138392857142634e-03,-9.895058283730158444e-02,-9.640066964285713691e-02,-9.333302331349206671e-02,-6.572420634920634989e-03,-1.044720362103174621e-01,-7.734995039682539307e-04,-9.944816468253968311e-02,3.696986607142857019e-03,1.108320932539682592e-02
2.096509176587301598e-02,-1.009083581349206338e-01,-1.009936135912698346e-01,-9.777870783730158166e-02,-6.446862599206348854e-03,-1.056129092261904739e-01,-2.991691468253968467e-04,-8.380921378968253510e-02,8.427889384920634469e-03,-1.108320932539682592e-02
1.068173363095238117e-02,-1.030257936507936456e-01,-9.790271577380951773e-02,-9.935670882936507853e-02,-2.202690972222222203e-03,-1.053493923611111133e-01,3.879898313492063586e-03,-9.638051835317459903e-02,-3.696986607142857019e-03,1.581411210317460250e-02
2.035280257936507992e-02,-1.015469990079365115e-01,-1.019174727182539653e-01,-1.012400793650793662e-01,5.805121527777777971e-03,-1.045479910714285782e-01,1.689608134920634989e-03,-7.189205109126983739e-02,-8.427889384920634469e-03,-1.581411210317460250e-02
2.495659722222222376e-02,8.886253720238095066e-02,9.398561507936507853e-02,9.959077380952380265e-02,-5.282738095238095552e-03,8.557167658730158166e-02,1.841517857142857106e-03,9.944816468253968311e-02,6.764632936507936761e-03,2.672216021825396873e-02
1.279436383928571341e-01,8.594525049603174427e-02,8.319382440476190410e-02,9.310670882936507298e-02,-1.523127480158730125e-02,7.557818700396824740e-02,-5.507502480158730541e-03,8.380921378968253510e-02,2.034505208333333218e-02,-2.672216021825396873e-02
2.528056795634920501e-02,8.493768601190476719e-02,8.977554563492062822e-02,9.468470982142856984e-02,7.905505952380952051e-03,8.573133680555555802e-02,4.227120535714285442e-03,9.638051835317459903e-02,-6.764632936507936761e-03,4.030257936507936761e-02
1.267717633928571452e-01,7.333209325396825018e-02,6.307198660714286031e-02,8.036799355158730229e-02,9.546285962301587213e-02,7.622612847222222376e-02,-4.016307043650793260e-03,7.189205109126983739e-02,-2.034505208333333218e-02,-4.030257936507936761e-02
7.161458333333332827e-04,9.965897817460317443e-02,9.155040922619048227e-02,1.074156746031745963e-01,-6.028335813492063759e-03,1.056439112103174649e-01,1.945374503968253996e-03,9.926370287698413342e-02,9.142485119047619527e-03,1.315259176587301598e-02
1.719370039682539819e-02,1.033373635912698402e-01,1.045355902777777846e-01,1.077504960317460375e-01,-1.380828373015872967e-02,1.040488591269841251e-01,-1.264880952380952441e-03,1.013609871031746074e-01,1.245969742063492147e-02,-1.315259176587301598e-02
1.079799107142857123e-02,1.009409102182539653e-01,1.046688988095238054e-01,1.000899057539682557e-01,-3.295510912698412700e-03,1.048518105158730146e-01,-4.377480158730158791e-03,1.014570932539682474e-01,-9.142485119047619527e-03,1.646980406746031619e-02
1.388423859126984052e-02,1.120923239087301543e-01,1.152002728174603141e-01,9.995504712301586658e-02,-1.240079365079365011e-03,1.020058283730158749e-01,-4.231770833333333044e-03,1.137245783730158749e-01,-1.245969742063492147e-02,-1.646980406746031619e-02
2.336154513888888742e-02,-1.175130208333333287e-01,-1.111064608134920695e-01,-9.195963541666667129e-02,-1.046781994047618972e-02,-9.045293898809524114e-02,-6.722780257936508339e-03,-9.926370287698413342e-02,1.133587549603174566e-02,1.524987599206349166e-02
6.187686011904761779e-02,-9.617435515873015706e-02,-8.354259672619047949e-02,-7.288566468253968034e-02,-1.034520709325396776e-01,-8.632967509920634608e-02,-5.243985615079364664e-03,-1.013609871031746074e-01,2.482328869047618902e-02,-1.524987599206349166e-02
2.065352182539682488e-02,-1.107421875000000056e-01,-1.024259052579365031e-01,-9.989769345238094789e-02,2.701822916666666609e-03,-9.263857886904762473e-02,-1.113436259920634955e-02,-1.014570932539682474e-01,-1.133587549603174566e-02,2.873728918650793676e-02
4.630766369047618902e-02,-9.732917906746031689e-02,-8.710937500000000278e-02,-9.213479662698412231e-02,1.840277777777777832e-02,-8.931671626984126477e-02,-9.074280753968254690e-03,-1.137245783730158749e-01,-2.482328869047618902e-02,-2.873728918650793676e-02
7.293216765873015983e-03,1.051091269841269854e-01,1.091998387896825351e-01,1.119125124007936539e-01,-1.693793402777777832e-02,1.044720362103174621e-01,-1.945374503968253996e-03,9.059554811507936067e-02,2.819630456349206307e-03,9.942336309523808896e-03
1.823536706349206463e-02,1.034877232142857179e-01,1.052656870039682530e-01,1.080264136904761918e-01,-1.636439732142857054e-02,1.056129092261904739e-01,1.264880952380952441e-03,9.738188244047618625e-02,9.492807539682538917e-03,-9.942336309523808896e-03
1.014074900793650834e-02,9.630456349206349687e-02,1.028444320436507908e-01,1.003038194444444420e-01,-5.355592757936507992e-03,1.053493923611111133e-01,4.377480158730158791e-03,9.470021081349205838e-02,-2.819630456349206307e-03,1.661551339285714454e-02
1.400049603174603231e-02,1.093517485119047672e-01,1.105592757936507964e-01,1.005580357142857179e-01,-3.562127976190476112e-03,1.045479910714285782e-01,4.231770833333333044e-03,1.088820684523809507e-01,-9.492807539682538917e-03,-1.661551339285714454e-02
2.772042410714285754e-02,-1.318095858134920584e-01,-1.112816220238095205e-01,-1.019081721230158666e-01,-1.446862599206349270e-02,-8.557167658730158166e-02,6.722780257936508339e-03,-9.059554811507936067e-02,6.924293154761904448e-03,1.672867063492063447e-02
6.346881200396825573e-02,-1.009176587301587324e-01,-9.569227430555556080e-02,-7.556888640873016261e-02,-1.053772941468253954e-01,-7.557818700396824740e-02,5.243985615079364664e-03,-9.738188244047618625e-02,2.099299355158730160e-02,-1.672867063492063447e-02
2.513485863095238013e-02,-1.343594990079365059e-01,-1.144019717261904739e-01,-1.084712921626984072e-01,-1.705109126984127025e-05,-8.573133680555555802e-02,1.113436259920634955e-02,-9.470021081349205838e-02,-6.924293154761904448e-03,3.079737103174603335e-02
4.911024305555555802e-02,-1.065414186507936539e-01,-1.096183655753968228e-01,-9.162326388888888951e-02,8.958023313492062892e-03,-7.622612847222222376e-02,9.074280753968254690e-03,-1.088820684523809507e-01,-2.099299355158730160e-02,-3.079737103174603335e-02
9.398251488095237666e-03,-1.000294518849206282e-01,-1.017717633928571369e-01,-1.158699156746031689e-01,1.850043402777777624e-02,-1.181253100198412648e-01,1.266431051587301598e-02,-9.663008432539682557e-02,2.711123511904761814e-03,1.161334325396825434e-02
2.528056795634920501e-02,-1.013361855158730201e-01,-1.025375124007936456e-01,-1.061802455357142849e-01,1.052362351190476268e-02,-1.098353794642857179e-01,-2.134486607142856932e-03,-8.314887152777777901e-02,3.442770337301587213e-03,-1.161334325396825434e-02
1.274646577380952363e-02,-1.018353174603174593e-01,-1.008789062499999972e-01,-1.005967881944444392e-01,1.221943204365079361e-02,-1.095904637896825407e-01,-3.735739087301587040e-04,-9.886377728174602919e-02,-2.711123511904761814e-03,1.234499007936507887e-02
2.738405257936507922e-02,-9.959387400793651146e-02,-9.902033730158729674e-02,-9.644252232142856707e-02,2.091703869047618902e-02,-1.151692708333333370e-01,-3.576078869047618920e-03,-9.625031001984127310e-02,-3.442770337301587213e-03,-1.234499007936507887e-02
2.811879960317460389e-02,9.189453124999999445e-02,9.821738591269840724e-02,9.292844742063492702e-02,6.581721230158730195e-03,8.718998015873015428e-02,-4.671999007936507818e-03,9.663008432539682557e-02,4.774305555555555399e-04,2.509455605158730090e-02
1.451869419642857206e-01,7.965804811507937178e-02,9.220145089285713969e-02,9.030567956349205838e-02,8.613901289682540305e-03,7.665705605158730507e-02,-1.855778769841269840e-02,8.314887152777777901e-02,-9.658668154761905142e-03,-2.509455605158730090e-02
3.212580605158730368e-02,8.417503720238095344e-02,1.036380828373015817e-01,1.043650793650793690e-01,7.513330853174603370e-03,8.355499751984127310e-02,-6.256200396825397150e-03,9.886377728174602919e-02,-4.774305555555555399e-04,1.495845734126984190e-02
1.655924479166666630e-01,7.130456349206348811e-04,1.195265997023809562e-01,1.288860987103174482e-01,2.138051835317460181e-02,2.193390376984126998e-03,-6.781684027777777971e-03,9.625031001984127310e-02,9.658668154761905142e-03,-1.495845734126984190e-02
-4.820808531746031966e-03,7.466827876984127345e-03,-1.141214037698412703e-01,-1.166666666666666685e-01,8.072916666666667476e-03,-1.173270089285714246e-01,-1.266431051587301598e-02,-1.139663938492063433e-01,-1.032676091269841244e-02,-3.185453869047619006e-03
9.785776289682539611e-03,-8.580264136904762473e-02,-1.040535094246031744e-01,-1.083209325396825434e-01,8.275979662698412787e-03,-1.051726810515873078e-01,2.134486607142856932e-03,-9.957217261904761918e-02,2.001178075396825226e-03,3.185453869047619006e-03
7.234312996031746351e-03,-9.027002728174603197e-02,-1.032381572420634913e-01,-1.056268601190476220e-01,8.161272321428571924e-03,-1.088960193452380987e-01,3.735739087301587040e-04,-1.047464037698412759e-01,1.032676091269841244e-02,9.142485119047619527e-03
