F1,F2,F3,F4,F5,F6,F7,F8,F9
-1.933593750000000069e-02,-6.796409970238095899e-02,2.452055431547618958e-01,2.403692336309523891e-01,2.454613095238095122e-01,-1.012230282738095233e-01,6.812220982142856707e-02,-1.068777901785714218e-01,3.139880952380952328e-02
-1.889880952380952259e-02,-6.373232886904761640e-02,2.435593377976190410e-01,2.393926711309523891e-01,2.184430803571428548e-01,-1.282412574404761807e-01,7.689267113095238360e-02,5.300874255952380681e-02,-8.526785714285714524e-02
-1.608072916666666505e-02,-4.877697172619047811e-02,1.203450520833333343e-01,1.199730282738095261e-01,1.111607142857142794e-01,-7.437220982142857262e-02,1.307617187500000056e-01,1.068777901785714218e-01,8.526785714285714524e-02
-2.098214285714285546e-02,-7.384207589285714246e-02,9.074125744047618902e-02,2.917829241071428492e-01,2.926432291666666852e-01,8.344959077380952051e-02,-8.589564732142856984e-02,-3.217540922619047811e-02,-1.056547619047619110e-02
-2.074962797619047533e-02,-7.317243303571428770e-02,8.895554315476190965e-02,2.903692336309524058e-01,2.916666666666666852e-01,7.749720982142857539e-02,-9.184802827380952883e-02,-3.812779017857143016e-02,1.056547619047619110e-02
-2.031250000000000069e-02,-6.894066220238095899e-02,8.730933779761904101e-02,2.893926711309524058e-01,2.646484375000000000e-01,8.626767113095237804e-02,-1.188662574404761862e-01,3.217540922619047811e-02,-1.651785714285714315e-02
-1.987537202380952259e-02,-6.752697172619047394e-02,8.284505208333332871e-02,2.855980282738095344e-01,2.618303571428571286e-01,7.138671874999999445e-02,-1.337472098214285698e-01,3.812779017857143016e-02,1.651785714285714315e-02
-1.651785714285714315e-02,-6.514601934523810145e-02,8.589564732142856984e-02,1.161039806547619069e-01,2.944847470238095011e-01,1.161039806547619069e-01,8.589564732142856984e-02,-6.514601934523810145e-02,-1.651785714285714315e-02
-1.608072916666666505e-02,-6.373232886904761640e-02,8.143136160714285754e-02,1.123093377976190493e-01,2.916666666666666852e-01,1.012230282738095233e-01,9.184802827380952883e-02,-8.002697172619047117e-02,1.651785714285714315e-02
-1.510416666666666678e-02,-4.780040922619047811e-02,7.719959077380952883e-02,1.094912574404761918e-01,1.305152529761904878e-01,1.282412574404761807e-01,1.188662574404761862e-01,6.514601934523810145e-02,-3.139880952380952328e-02
-1.412760416666666678e-02,-4.400576636904762057e-02,6.083054315476190549e-02,9.453590029761904656e-02,1.183779761904761862e-01,7.437220982142857262e-02,1.337472098214285698e-01,8.002697172619047117e-02,3.139880952380952328e-02
-5.253906249999999722e-02,4.652622767857143155e-02,-1.309291294642857262e-01,-8.159877232142857817e-02,-5.164620535714285754e-02,-5.972377232142857262e-02,-6.842912946428571230e-02,-4.454520089285714246e-02,-2.195870535714285546e-02
-5.156249999999999722e-02,4.565197172619047533e-02,-1.283063616071428437e-01,-8.038969494047619457e-02,-5.141369047619047394e-02,-5.055338541666666574e-02,-9.705636160714285754e-02,-7.317243303571428770e-02,2.195870535714285546e-02
-5.058593749999999722e-02,4.454520089285714246e-02,-1.259161086309523725e-01,-7.941313244047619457e-02,-4.210379464285714246e-02,-7.941313244047619457e-02,-1.259161086309523725e-01,4.454520089285714246e-02,-5.058593749999999722e-02
-4.776785714285713969e-02,4.259207589285714246e-02,-1.188662574404761862e-01,-7.615792410714285199e-02,-4.166666666666666435e-02,-5.078590029761904934e-02,-2.959495907738095011e-01,7.317243303571428770e-02,5.058593749999999722e-02
-4.917224702380952606e-02,4.387555803571428770e-02,-1.245024181547619013e-01,-6.966610863095237804e-02,-7.194010416666667129e-02,-1.092494419642857095e-01,6.842912946428571230e-02,-1.020321800595238027e-01,-5.058593749999999722e-02
-4.635416666666666852e-02,4.192243303571428770e-02,-1.174525669642857151e-01,-6.641090029761904934e-02,-7.150297619047618625e-02,-8.062220982142857817e-02,9.705636160714285754e-02,-2.720656622023809312e-01,5.058593749999999722e-02
-4.353608630952381098e-02,3.953218005952380959e-02,-1.108398437500000000e-01,-6.359281994047619180e-02,-4.264322916666666435e-02,-2.510928199404761640e-01,1.259161086309523725e-01,1.020321800595238027e-01,-2.206194196428571397e-01
-3.139880952380952328e-02,3.389601934523809451e-02,-8.277064732142856707e-02,-5.047898065476190410e-02,-4.166666666666666435e-02,-8.105933779761904934e-02,2.959495907738095011e-01,2.720656622023809312e-01,2.206194196428571397e-01
-5.058593749999999722e-02,4.521484374999999722e-02,-1.179547991071428631e-01,-1.027018229166666713e-01,-1.035621279761904795e-01,5.972377232142857262e-02,-1.179547991071428631e-01,-6.423456101190476442e-02,-1.278831845238095205e-02
-5.014880952380952606e-02,4.474981398809523697e-02,-1.167085193452380987e-01,-1.021251860119047616e-01,-1.034226190476190410e-01,5.055338541666666574e-02,-1.271251860119047561e-01,-7.340494791666667129e-02,1.278831845238095205e-02
-4.733072916666666852e-02,4.235956101190475886e-02,-1.100957961309523836e-01,-9.930710565476190410e-02,-7.456287202380952606e-02,7.941313244047619457e-02,-2.975957961309523836e-01,6.423456101190476442e-02,-2.195870535714285546e-02
-4.635416666666666852e-02,4.148530505952380959e-02,-1.074730282738095288e-01,-9.809802827380952051e-02,-7.433035714285714246e-02,5.078590029761904934e-02,-3.262230282738095011e-01,7.340494791666667129e-02,2.195870535714285546e-02
-4.353608630952381098e-02,4.094587053571428770e-02,-1.063011532738095261e-01,-6.947079613095237527e-02,-2.478515625000000111e-01,1.092494419642857095e-01,1.179547991071428631e-01,-2.438755580357142849e-01,-2.195870535714285546e-02
-4.255952380952381098e-02,4.007161458333333148e-02,-1.036783854166666713e-01,-6.826171875000000555e-02,-2.476190476190476275e-01,8.062220982142857817e-02,1.271251860119047561e-01,-2.725027901785714302e-01,2.195870535714285546e-02
-3.042224702380952328e-02,3.345889136904761640e-02,-7.658575148809523836e-02,-5.612444196428571092e-02,-7.714843750000000000e-02,2.510928199404761640e-01,2.975957961309523836e-01,2.438755580357142849e-01,-5.058593749999999722e-02
-2.760416666666666574e-02,3.150576636904761640e-02,-6.953590029761905211e-02,-5.286923363095238221e-02,-7.671130952380952883e-02,8.105933779761904934e-02,3.262230282738095011e-01,2.725027901785714302e-01,5.058593749999999722e-02
-5.156249999999999722e-02,3.627697172619047394e-02,-1.303896949404761973e-01,-1.137230282738095205e-01,5.164620535714285754e-02,-1.116396949404761946e-01,-8.872302827380952606e-02,-3.500279017857142738e-02,-2.172619047619047533e-02
-5.058593749999999722e-02,3.560732886904761918e-02,-1.275623139880952273e-01,-1.123093377976190493e-01,5.141369047619047394e-02,-1.025623139880952328e-01,-1.171456473214285698e-01,-6.342540922619047117e-02,2.172619047619047533e-02
-5.014880952380952606e-02,3.500279017857142738e-02,-1.264555431547619013e-01,-1.118722098214285782e-01,4.210379464285714246e-02,-1.118722098214285782e-01,-1.264555431547619013e-01,3.500279017857142738e-02,-5.014880952380952606e-02
-4.733072916666666852e-02,3.358909970238094927e-02,-1.188662574404761862e-01,-1.080775669642857206e-01,4.166666666666666435e-02,-8.344959077380952051e-02,-2.959495907738095011e-01,6.342540922619047117e-02,5.014880952380952606e-02
-4.635416666666666852e-02,3.358909970238094927e-02,-1.226609002976190438e-01,-8.203590029761904934e-02,7.194010416666667129e-02,-2.851609002976190355e-01,8.872302827380952606e-02,-7.273530505952380265e-02,-5.014880952380952606e-02
-4.353608630952381098e-02,3.217540922619047811e-02,-1.150716145833333287e-01,-7.824125744047619180e-02,7.150297619047618625e-02,-2.567382812499999778e-01,1.171456473214285698e-01,-2.422293526785714302e-01,5.014880952380952606e-02
-4.255952380952381098e-02,3.106863839285714177e-02,-1.126813616071428575e-01,-7.726469494047619180e-02,4.264322916666666435e-02,-2.855980282738095344e-01,1.264555431547619013e-01,7.273530505952380265e-02,-2.196428571428571397e-01
-3.042224702380952328e-02,2.727399553571428423e-02,-8.277064732142856707e-02,-6.230933779761904656e-02,4.166666666666666435e-02,-1.161039806547619069e-01,2.959495907738095011e-01,2.422293526785714302e-01,2.196428571428571397e-01
-4.776785714285713969e-02,3.463076636904761918e-02,-9.557756696428570953e-02,-2.612025669642857317e-01,1.035621279761904795e-01,1.116396949404761946e-01,-2.622442336309523947e-01,-3.523530505952381098e-02,-1.264880952380952397e-02
-4.733072916666666852e-02,3.425874255952381098e-02,-9.423828125000000000e-02,-2.605329241071428492e-01,1.034226190476190410e-01,1.025623139880952328e-01,-2.713216145833333148e-01,-4.431268601190475886e-02,1.264880952380952397e-02
-4.635416666666666852e-02,3.315197172619047811e-02,-9.184802827380952883e-02,-2.595563616071428492e-01,7.456287202380952606e-02,1.118722098214285782e-01,-3.001813616071428714e-01,3.523530505952381098e-02,-2.172619047619047533e-02
-4.537760416666666852e-02,3.248232886904761640e-02,-8.902064732142857262e-02,-2.581426711309524058e-01,7.433035714285714246e-02,8.344959077380952051e-02,-3.286039806547619291e-01,4.431268601190475886e-02,2.172619047619047533e-02
-3.139880952380952328e-02,2.935732886904762057e-02,-7.689267113095238360e-02,-8.626767113095237804e-02,2.478515625000000111e-01,2.851609002976190355e-01,2.622442336309523947e-01,-7.317243303571428770e-02,-2.172619047619047533e-02
-3.042224702380952328e-02,2.868768601190476233e-02,-7.406529017857142738e-02,-8.485398065476190688e-02,2.476190476190476275e-01,2.567382812499999778e-01,2.713216145833333148e-01,-1.015950520833333315e-01,2.172619047619047533e-02
-2.760416666666666574e-02,2.629743303571428423e-02,-6.745256696428571230e-02,-8.203590029761904934e-02,7.714843750000000000e-02,2.855980282738095344e-01,3.001813616071428714e-01,7.317243303571428770e-02,-5.014880952380952606e-02
-2.478608630952380820e-02,2.488374255952380959e-02,-5.986328124999999722e-02,-7.824125744047619180e-02,7.671130952380952883e-02,1.161039806547619069e-01,3.286039806547619291e-01,1.015950520833333315e-01,5.014880952380952606e-02
-2.283296130952380820e-02,6.708984375000000278e-02,-3.064964657738095122e-01,8.159877232142857817e-02,-8.377046130952381375e-02,-8.082682291666666574e-02,-5.649646577380952606e-02,-4.235956101190475886e-02,-2.074962797619047533e-02
-2.239583333333333356e-02,6.588076636904761918e-02,-3.018275669642856984e-01,8.038969494047619457e-02,-8.333333333333332871e-02,-7.228887648809523281e-02,-8.307756696428571230e-02,-6.894066220238095899e-02,2.074962797619047533e-02
-2.195870535714285546e-02,6.423456101190476442e-02,-2.975957961309523836e-01,7.941313244047619457e-02,-7.456287202380952606e-02,-9.930710565476190410e-02,-1.100957961309523836e-01,4.235956101190475886e-02,-4.733072916666666852e-02
-2.098214285714285546e-02,6.097935267857142877e-02,-2.806873139880952106e-01,7.615792410714285199e-02,-7.358630952380952606e-02,-7.272600446428571785e-02,-2.702706473214285809e-01,6.894066220238095899e-02,4.733072916666666852e-02
-2.128906250000000069e-02,6.386253720238095621e-02,-2.969261532738095011e-01,6.966610863095237804e-02,-8.430989583333332871e-02,-1.090541294642857206e-01,5.649646577380952606e-02,-9.595889136904761640e-02,-4.733072916666666852e-02
-2.031250000000000069e-02,6.060732886904762057e-02,-2.800176711309523836e-01,6.641090029761904934e-02,-8.333333333333332871e-02,-8.247302827380952051e-02,8.307756696428571230e-02,-2.561337425595238138e-01,4.733072916666666852e-02
-1.933593750000000069e-02,5.637555803571428492e-02,-2.640857514880952106e-01,6.359281994047619180e-02,-5.631510416666666435e-02,-2.436244419642857040e-01,1.100957961309523836e-01,9.595889136904761640e-02,-2.075055803571428659e-01
-1.651785714285714315e-02,4.326171874999999722e-02,-1.390299479166666741e-01,5.047898065476190410e-02,-5.349702380952380681e-02,-8.344959077380952051e-02,2.702706473214285809e-01,2.561337425595238138e-01,2.075055803571428659e-01
-2.195870535714285546e-02,6.564825148809523558e-02,-2.722237723214285809e-01,1.027018229166666713e-01,-2.620628720238095122e-01,8.082682291666666574e-02,-8.472377232142856707e-02,-6.083984374999999722e-02,-1.221168154761904760e-02
-2.172619047619047533e-02,6.507161458333333981e-02,-2.703450520833333148e-01,1.021251860119047616e-01,-2.618303571428571286e-01,7.228887648809523281e-02,-9.326171875000000000e-02,-6.937779017857143016e-02,1.221168154761904760e-02
-2.074962797619047533e-02,6.083984374999999722e-02,-2.544131324404761973e-01,9.930710565476190410e-02,-2.348121279761904712e-01,9.930710565476190410e-02,-2.544131324404761973e-01,6.083984374999999722e-02,-2.074962797619047533e-02
-2.031250000000000069e-02,5.963076636904762057e-02,-2.497442336309523836e-01,9.809802827380952051e-02,-2.343750000000000000e-01,7.272600446428571785e-02,-2.809942336309523836e-01,6.937779017857143016e-02,2.074962797619047533e-02
-1.933593750000000069e-02,6.017020089285714246e-02,-2.529994419642856984e-01,6.947079613095237527e-02,-2.646484375000000000e-01,1.090541294642857206e-01,8.472377232142856707e-02,-2.305292038690476275e-01,-2.074962797619047533e-02
-1.889880952380952259e-02,5.896112351190475886e-02,-2.483305431547619124e-01,6.826171875000000555e-02,-2.642113095238095011e-01,8.247302827380952051e-02,9.326171875000000000e-02,-2.571103050595238138e-01,2.074962797619047533e-02
-1.608072916666666505e-02,4.302920386904762057e-02,-1.260928199404761918e-01,5.612444196428571092e-02,-1.030598958333333315e-01,2.436244419642857040e-01,2.544131324404761973e-01,2.305292038690476275e-01,-4.733072916666666852e-02
-1.510416666666666678e-02,3.977399553571428492e-02,-1.091843377976190466e-01,5.286923363095238221e-02,-1.020833333333333315e-01,8.344959077380952051e-02,2.809942336309523836e-01,2.571103050595238138e-01,4.733072916666666852e-02
-2.239583333333333356e-02,3.671409970238095205e-02,-3.070359002976190688e-01,1.137230282738095205e-01,8.377046130952381375e-02,-2.591192336309524058e-01,-5.703590029761904795e-02,-3.315197172619047811e-02,-2.031250000000000069e-02
-2.195870535714285546e-02,3.604445684523809729e-02,-3.018275669642856984e-01,1.123093377976190493e-01,8.333333333333332871e-02,-2.507859002976190466e-01,-8.307756696428571230e-02,-5.919363839285714246e-02,2.031250000000000069e-02
-2.172619047619047533e-02,3.523530505952381098e-02,-3.001813616071428714e-01,1.118722098214285782e-01,7.456287202380952606e-02,-2.595563616071428492e-01,-9.184802827380952883e-02,3.315197172619047811e-02,-4.635416666666666852e-02
-2.074962797619047533e-02,3.382161458333333287e-02,-2.814313616071428825e-01,1.080775669642857206e-01,7.358630952380952606e-02,-2.335146949404761918e-01,-2.501813616071428825e-01,5.919363839285714246e-02,4.635416666666666852e-02
-2.031250000000000069e-02,3.456566220238094927e-02,-2.987676711309523725e-01,8.203590029761904934e-02,8.430989583333332871e-02,-2.893926711309524058e-01,5.703590029761904795e-02,-6.796409970238095899e-02,-4.635416666666666852e-02
-1.933593750000000069e-02,3.315197172619047811e-02,-2.800176711309523836e-01,7.824125744047619180e-02,8.333333333333332871e-02,-2.633510044642857206e-01,8.307756696428571230e-02,-2.262974330357142849e-01,4.635416666666666852e-02
-1.889880952380952259e-02,3.150576636904761640e-02,-2.757859002976190688e-01,7.726469494047619180e-02,5.631510416666666435e-02,-2.903692336309524058e-01,9.184802827380952883e-02,6.796409970238095899e-02,-2.046874999999999944e-01
-1.608072916666666505e-02,2.771112351190476233e-02,-1.414109002976190466e-01,6.230933779761904656e-02,5.349702380952380681e-02,-1.320359002976190521e-01,2.501813616071428825e-01,2.262974330357142849e-01,2.046874999999999944e-01
-2.098214285714285546e-02,3.560732886904761918e-02,-1.289760044642857262e-01,2.612025669642857317e-01,2.620628720238095122e-01,2.591192336309524058e-01,-8.730933779761904101e-02,-3.358909970238094927e-02,-1.197916666666666748e-02
-2.074962797619047533e-02,3.523530505952381098e-02,-1.268926711309523725e-01,2.605329241071428492e-01,2.618303571428571286e-01,2.507859002976190466e-01,-9.564267113095238637e-02,-4.192243303571428770e-02,1.197916666666666748e-02
-2.031250000000000069e-02,3.358909970238094927e-02,-1.226609002976190438e-01,2.595563616071428492e-01,2.348121279761904712e-01,2.595563616071428492e-01,-1.226609002976190438e-01,3.358909970238094927e-02,-2.031250000000000069e-02
-1.987537202380952259e-02,3.291945684523809451e-02,-1.174525669642857151e-01,2.581426711309524058e-01,2.343750000000000000e-01,2.335146949404761918e-01,-1.487025669642857151e-01,4.192243303571428770e-02,2.031250000000000069e-02
-1.651785714285714315e-02,3.217540922619047811e-02,-1.188662574404761862e-01,8.626767113095237804e-02,2.646484375000000000e-01,2.893926711309524058e-01,8.730933779761904101e-02,-6.894066220238095899e-02,-2.031250000000000069e-02
-1.608072916666666505e-02,3.150576636904761640e-02,-1.136579241071428575e-01,8.485398065476190688e-02,2.642113095238095011e-01,2.633510044642857206e-01,9.564267113095238637e-02,-9.498232886904761640e-02,2.031250000000000069e-02
-1.510416666666666678e-02,2.727399553571428423e-02,-9.772600446428571230e-02,8.203590029761904934e-02,1.030598958333333315e-01,2.903692336309524058e-01,1.226609002976190438e-01,6.894066220238095899e-02,-4.635416666666666852e-02
-1.412760416666666678e-02,2.586030505952380959e-02,-7.897600446428570953e-02,7.824125744047619180e-02,1.020833333333333315e-01,1.320359002976190521e-01,1.487025669642857151e-01,9.498232886904761640e-02,4.635416666666666852e-02
-2.262555803571428548e-01,1.063755580357142877e-01,1.309291294642857262e-01,-2.571661086309524058e-01,-5.110677083333333565e-02,-4.674944196428571647e-02,-6.200241815476190133e-02,-3.953218005952380959e-02,-1.933593750000000069e-02
-2.234375000000000111e-01,1.044224330357142877e-01,1.283063616071428437e-01,-2.539109002976190355e-01,-5.066964285714285754e-02,-3.895554315476190688e-02,-8.620256696428571508e-02,-6.373232886904761640e-02,1.933593750000000069e-02
-2.206194196428571397e-01,1.020321800595238027e-01,1.259161086309523725e-01,-2.510928199404761640e-01,-4.264322916666666435e-02,-6.359281994047619180e-02,-1.108398437500000000e-01,3.953218005952380959e-02,-4.353608630952381098e-02
-2.084821428571428659e-01,9.639601934523810145e-02,1.188662574404761862e-01,-2.379789806547619180e-01,-4.166666666666666435e-02,-3.939267113095237804e-02,-2.598539806547618958e-01,6.373232886904761640e-02,4.353608630952381098e-02
-2.168247767857142960e-01,1.006184895833333315e-01,1.245024181547619013e-01,-2.420898437500000056e-01,-7.009858630952381375e-02,-9.104817708333333426e-02,6.200241815476190133e-02,-8.836960565476190133e-02,-4.353608630952381098e-02
-2.046874999999999944e-01,9.498232886904761640e-02,1.174525669642857151e-01,-2.289760044642857040e-01,-6.912202380952381375e-02,-6.684802827380952051e-02,8.620256696428571508e-02,-2.373837425595237971e-01,4.353608630952381098e-02
-1.925502232142857206e-01,8.836960565476190133e-02,1.108398437500000000e-01,-2.168387276785714302e-01,-4.448474702380952189e-02,-2.168387276785714302e-01,1.108398437500000000e-01,8.836960565476190133e-02,-1.925502232142857206e-01
-8.526785714285714524e-02,6.409505208333333981e-02,8.277064732142856707e-02,-1.067382812499999972e-01,-4.166666666666666435e-02,-6.782459077380952051e-02,2.598539806547618958e-01,2.373837425595237971e-01,1.925502232142857206e-01
-2.206194196428571397e-01,1.034458705357142877e-01,1.179547991071428631e-01,-2.569707961309523614e-01,-8.118489583333333981e-02,4.674944196428571647e-02,-1.063011532738095261e-01,-5.637555803571428492e-02,-1.154203869047619110e-02
-2.196428571428571397e-01,1.025716145833333315e-01,1.167085193452380987e-01,-2.557617187499999778e-01,-8.095238095238095621e-02,3.895554315476190688e-02,-1.140950520833333287e-01,-6.416945684523810145e-02,1.154203869047619110e-02
-2.075055803571428659e-01,9.595889136904761640e-02,1.100957961309523836e-01,-2.436244419642857040e-01,-5.631510416666666435e-02,6.359281994047619180e-02,-2.640857514880952106e-01,5.637555803571428492e-02,-1.933593750000000069e-02
-2.046874999999999944e-01,9.400576636904761640e-02,1.074730282738095288e-01,-2.403692336309523891e-01,-5.587797619047619319e-02,3.939267113095237804e-02,-2.882859002976190244e-01,6.416945684523810145e-02,1.933593750000000069e-02
-1.925502232142857206e-01,9.216424851190475886e-02,1.063011532738095261e-01,-2.161690848214285754e-01,-2.184430803571428548e-01,9.104817708333333426e-02,1.063011532738095261e-01,-2.141601562500000111e-01,-1.933593750000000069e-02
-1.897321428571428492e-01,9.021112351190475886e-02,1.036783854166666713e-01,-2.129138764880952328e-01,-2.180059523809523836e-01,6.684802827380952051e-02,1.140950520833333287e-01,-2.383603050595237971e-01,1.933593750000000069e-02
-8.244977678571428770e-02,6.311848958333333981e-02,7.658575148809523836e-02,-1.056315104166666713e-01,-6.801525297619047394e-02,2.168387276785714302e-01,2.640857514880952106e-01,2.141601562500000111e-01,-4.353608630952381098e-02
-7.031250000000000000e-02,5.748232886904761779e-02,6.953590029761905211e-02,-9.251767113095238360e-02,-6.703869047619047394e-02,6.782459077380952051e-02,2.882859002976190244e-01,2.383603050595237971e-01,4.353608630952381098e-02
-2.234375000000000111e-01,7.525576636904761363e-02,1.303896949404761973e-01,-2.903692336309524058e-01,5.110677083333333565e-02,-7.682756696428572063e-02,-8.099423363095238637e-02,-3.106863839285714177e-02,-1.889880952380952259e-02
-2.206194196428571397e-01,7.384207589285714246e-02,1.275623139880952273e-01,-2.865745907738095344e-01,5.066964285714285754e-02,-6.923828125000000555e-02,-1.046549479166666713e-01,-5.472935267857143016e-02,1.889880952380952259e-02
-2.196428571428571397e-01,7.273530505952380265e-02,1.264555431547619013e-01,-2.855980282738095344e-01,4.264322916666666435e-02,-7.726469494047619180e-02,-1.126813616071428575e-01,3.106863839285714177e-02,-4.255952380952381098e-02
-2.075055803571428659e-01,6.894066220238095899e-02,1.188662574404761862e-01,-2.706426711309523614e-01,4.166666666666666435e-02,-5.360398065476190688e-02,-2.598539806547618958e-01,5.472935267857143016e-02,4.255952380952381098e-02
-2.046874999999999944e-01,6.894066220238095899e-02,1.226609002976190438e-01,-2.581426711309524058e-01,7.009858630952381375e-02,-2.393926711309523891e-01,8.099423363095238637e-02,-6.275576636904761640e-02,-4.255952380952381098e-02
-1.925502232142857206e-01,6.514601934523810145e-02,1.150716145833333287e-01,-2.431873139880952328e-01,6.912202380952381375e-02,-2.157319568452381042e-01,1.046549479166666713e-01,-2.099283854166666685e-01,4.255952380952381098e-02
-1.897321428571428492e-01,6.275576636904761640e-02,1.126813616071428575e-01,-2.403692336309523891e-01,4.448474702380952189e-02,-2.403692336309523891e-01,1.126813616071428575e-01,6.275576636904761640e-02,-1.897321428571428492e-01
-8.244977678571428770e-02,4.780040922619047811e-02,8.277064732142856707e-02,-1.209495907738095261e-01,4.166666666666666435e-02,-9.319661458333333703e-02,2.598539806547618958e-01,2.099283854166666685e-01,1.897321428571428492e-01
-2.084821428571428659e-01,7.102399553571428492e-02,9.557756696428570953e-02,-2.946010044642857206e-01,8.118489583333333981e-02,7.682756696428572063e-02,-2.435593377976190410e-01,-3.150576636904761640e-02,-1.130952380952380924e-02
-2.075055803571428659e-01,7.035435267857143016e-02,9.423828125000000000e-02,-2.931873139880952217e-01,8.095238095238095621e-02,6.923828125000000555e-02,-2.511486235119047561e-01,-3.909505208333333148e-02,1.130952380952380924e-02
-2.046874999999999944e-01,6.796409970238095899e-02,9.184802827380952883e-02,-2.903692336309524058e-01,5.631510416666666435e-02,7.726469494047619180e-02,-2.757859002976190688e-01,3.150576636904761640e-02,-1.889880952380952259e-02
-2.018694196428571508e-01,6.655040922619047394e-02,8.902064732142857262e-02,-2.865745907738095344e-01,5.587797619047619319e-02,5.360398065476190688e-02,-2.994466145833333259e-01,3.909505208333333148e-02,1.889880952380952259e-02
-8.526785714285714524e-02,5.300874255952380681e-02,7.689267113095238360e-02,-1.282412574404761807e-01,2.184430803571428548e-01,2.393926711309523891e-01,2.435593377976190410e-01,-6.373232886904761640e-02,-1.889880952380952259e-02
-8.244977678571428770e-02,5.159505208333333565e-02,7.406529017857142738e-02,-1.244466145833333370e-01,2.180059523809523836e-01,2.157319568452381042e-01,2.511486235119047561e-01,-8.739304315476190133e-02,1.889880952380952259e-02
-7.031250000000000000e-02,4.498232886904762057e-02,6.745256696428571230e-02,-1.123093377976190493e-01,6.801525297619047394e-02,2.403692336309523891e-01,2.757859002976190688e-01,6.373232886904761640e-02,-4.255952380952381098e-02
-5.817522321428571230e-02,4.118768601190476303e-02,5.986328124999999722e-02,-9.735398065476190410e-02,6.703869047619047394e-02,9.319661458333333703e-02,2.994466145833333259e-01,8.739304315476190133e-02,4.255952380952381098e-02
-5.253906249999999722e-02,2.513625372023809423e-01,3.064964657738095122e-01,2.571661086309524058e-01,-8.430989583333332871e-02,-4.655412946428571369e-02,-4.692615327380952189e-02,-3.345889136904761640e-02,-1.608072916666666505e-02
-5.156249999999999722e-02,2.481073288690476275e-01,3.018275669642856984e-01,2.539109002976190355e-01,-8.333333333333332871e-02,-4.080636160714285615e-02,-6.126767113095238360e-02,-4.780040922619047811e-02,1.608072916666666505e-02
-5.058593749999999722e-02,2.438755580357142849e-01,2.975957961309523836e-01,2.510928199404761640e-01,-7.714843750000000000e-02,-5.612444196428571092e-02,-7.658575148809523836e-02,3.345889136904761640e-02,-3.042224702380952328e-02
-4.776785714285713969e-02,2.307617187500000111e-01,2.806873139880952106e-01,2.379789806547619180e-01,-7.433035714285714246e-02,-4.178292410714285615e-02,-1.286132812499999889e-01,4.780040922619047811e-02,3.042224702380952328e-02
-4.917224702380952606e-02,2.432059151785714302e-01,2.969261532738095011e-01,2.420898437500000056e-01,-8.615141369047618625e-02,-6.512741815476190410e-02,4.692615327380952189e-02,-6.311848958333333981e-02,-3.042224702380952328e-02
-4.635416666666666852e-02,2.300920758928571563e-01,2.800176711309523836e-01,2.289760044642857040e-01,-8.333333333333332871e-02,-5.078590029761904934e-02,6.126767113095238360e-02,-1.151460193452380903e-01,3.042224702380952328e-02
-4.353608630952381098e-02,2.141601562500000111e-01,2.640857514880952106e-01,2.168387276785714302e-01,-6.801525297619047394e-02,-1.056315104166666713e-01,7.658575148809523836e-02,6.311848958333333981e-02,-8.244977678571428770e-02
-3.139880952380952328e-02,1.040597098214285782e-01,1.390299479166666741e-01,1.067382812499999972e-01,-5.587797619047619319e-02,-5.360398065476190688e-02,1.286132812499999889e-01,1.151460193452380903e-01,8.244977678571428770e-02
-5.058593749999999722e-02,2.476702008928571563e-01,2.722237723214285809e-01,2.569707961309523614e-01,-1.188151041666666713e-01,4.655412946428571369e-02,-6.549944196428571230e-02,-4.302920386904762057e-02,-1.033296130952380924e-02
-5.014880952380952606e-02,2.464611235119047727e-01,2.703450520833333148e-01,2.557617187499999778e-01,-1.183779761904761862e-01,4.080636160714285615e-02,-7.124720982142856984e-02,-4.877697172619047811e-02,1.033296130952380924e-02
-4.733072916666666852e-02,2.305292038690476275e-01,2.544131324404761973e-01,2.436244419642857040e-01,-1.030598958333333315e-01,5.612444196428571092e-02,-1.260928199404761918e-01,4.302920386904762057e-02,-1.608072916666666505e-02
-4.635416666666666852e-02,2.272739955357142849e-01,2.497442336309523836e-01,2.403692336309523891e-01,-1.020833333333333315e-01,4.178292410714285615e-02,-1.404343377976190466e-01,4.877697172619047811e-02,1.608072916666666505e-02
-4.353608630952381098e-02,2.291155133928571563e-01,2.529994419642856984e-01,2.161690848214285754e-01,-1.305152529761904878e-01,6.512741815476190410e-02,6.549944196428571230e-02,-1.036225818452380931e-01,-1.608072916666666505e-02
-4.255952380952381098e-02,2.258603050595238138e-01,2.483305431547619124e-01,2.129138764880952328e-01,-1.295386904761904878e-01,5.078590029761904934e-02,7.124720982142856984e-02,-1.179640997023809479e-01,1.608072916666666505e-02
-3.042224702380952328e-02,1.036225818452380931e-01,1.260928199404761918e-01,1.056315104166666713e-01,-7.469308035714285199e-02,1.056315104166666713e-01,1.260928199404761918e-01,1.036225818452380931e-01,-3.042224702380952328e-02
-2.760416666666666574e-02,9.050874255952380543e-02,1.091843377976190466e-01,9.251767113095238360e-02,-7.187499999999999445e-02,5.360398065476190688e-02,1.404343377976190466e-01,1.179640997023809479e-01,3.042224702380952328e-02
-5.156249999999999722e-02,7.623232886904761363e-02,3.070359002976190688e-01,2.903692336309524058e-01,8.430989583333332871e-02,-8.105933779761904934e-02,-4.876767113095237943e-02,-2.629743303571428423e-02,-1.510416666666666678e-02
