Bit 1,Bit 2,Bit 3,Bit 4,Bit 5,Bit 6,Bit 7,Bit 8,Bit 9,Bit 10
-4.666666666665694740e-03,-1.449404761904759809e-01,-1.191785714285715364e-01,-9.803571428571412893e-02,2.791666666666670418e-02,-1.003809523809522930e-01,1.355952380952380951e-02,-1.079880952380950915e-01,-1.022619047619048246e-02,-1.605952380952379091e-02
4.010714285714354205e-02,6.164285714285658302e-02,8.271428571428590670e-02,1.132500000000002116e-01,-6.761904761904686048e-03,-1.944047619047617817e-02,-7.142857142855996849e-05,1.226428571428571646e-01,8.809523809523685592e-04,4.503571428571422758e-02
1.317698412698409816e-01,3.009126984126946416e-02,8.013888888888898165e-02,9.089285714285705309e-02,-1.531349206349199091e-02,5.901984126984122225e-02,2.265079365079364360e-02,8.911507936507932770e-02,-1.253968253968256591e-02,-3.582539682539685744e-02
2.351190476190521961e-02,6.517857142857107211e-02,9.990476190476223206e-02,9.773809523809549871e-02,-5.357142857142513717e-04,-3.121428571428567014e-02,3.752380952380959117e-02,1.223928571428572198e-01,-7.547619047619043460e-03,3.304761904761902014e-02
2.029761904761913371e-02,-2.085714285714307392e-02,1.241428571428571104e-01,7.886904761904743599e-02,5.499999999999981466e-03,-1.339285714285709875e-02,1.554285714285711384e-01,1.079761904761905172e-01,4.440476190476176123e-03,-2.240476190476189608e-02
2.352380952381000895e-02,7.979761904761889513e-02,9.840476190476192542e-02,1.958333333333328596e-02,1.353571428571427246e-02,-3.750000000000009836e-03,8.201190476190482748e-02,6.075000000000001232e-02,2.755952380952377337e-02,3.858333333333336529e-02
8.964285714285952222e-03,6.521428571428530829e-02,1.002500000000001723e-01,9.582142857142872394e-02,1.224999999999995537e-02,8.836904761904749994e-02,6.904761904761901395e-04,7.564285714285726159e-02,2.864285714285712617e-02,-3.584523809523803423e-02
1.800000000000024497e-02,7.183333333333301318e-02,9.896428571428572685e-02,8.914285714285716256e-02,2.846428571428568852e-02,8.519047619047621922e-02,-9.547619047619061716e-03,5.980952380952389569e-02,-3.564285714285711504e-02,3.378571428571425228e-02
-1.266666666666646512e-02,6.496428571428547460e-02,1.026904761904761931e-01,8.167857142857148922e-02,1.075238095238096325e-01,9.357142857142855541e-02,-1.953571428571429167e-02,8.026190476190482592e-02,-2.620238095238092840e-02,-3.228571428571428564e-02
4.708333333333345611e-02,-9.498809523809531585e-02,-1.033928571428570226e-01,-8.710714285714288296e-02,-9.604761904761914548e-02,-9.572619047619052024e-02,-8.915476190476187557e-02,-1.225119047619048634e-01,2.834523809523803797e-02,5.350000000000001282e-02
5.002380952380917900e-02,-1.174404761904763034e-01,-1.020357142857142851e-01,-1.005357142857143810e-01,-1.984523809523808940e-02,-8.551190476190483059e-02,-2.925000000000003986e-02,-1.378928571428574834e-01,3.369047619047614572e-02,-5.120238095238092285e-02
2.575396825396846640e-02,-9.526984126984154588e-02,-9.230952380952370251e-02,-9.985317460317448546e-02,-9.531746031746030079e-03,-8.968650793650803643e-02,-1.157103174603174717e-01,-1.172460317460317231e-01,-2.865079365079362464e-02,6.250396825396822842e-02
7.333333333333698356e-03,-4.245238095238111631e-02,7.654761904761824866e-03,-1.447023809523809990e-01,-1.561904761904765390e-02,-1.182142857142857995e-02,-1.272023809523810667e-01,-1.461785714285712967e-01,-3.405952380952380343e-02,-5.295238095238097992e-02
-8.478571428571302082e-02,-1.851190476190481618e-02,-9.886904761904768968e-02,3.002380952380947696e-02,1.440476190476188897e-02,7.250000000000036797e-03,-1.328452380952380996e-01,-1.226190476190476414e-01,-8.579761904761909475e-02,-6.825000000000000511e-02
5.555555555589175576e-05,5.256746031745988812e-02,8.669841269841280229e-02,1.018809523809526135e-01,1.512698412698412070e-02,8.841269841269835950e-02,-1.214682539682541973e-02,4.351190476190468226e-02,4.551587301587295235e-03,5.934126984126981974e-02
4.500000000000108080e-03,6.960714285714285354e-02,8.972619047619051491e-02,1.037261904761906106e-01,2.182142857142855760e-02,9.757142857142869774e-02,3.904761904761922149e-03,-5.453571428571433316e-02,7.930952380952389913e-02,2.436904761904759228e-02
-1.737301587301527672e-02,6.730158730158737612e-02,1.108928571428571402e-01,1.006309523809525708e-01,1.197420634920635940e-01,9.586904761904770089e-02,1.703571428571427557e-02,-3.463095238095238726e-02,-8.849206349206360095e-04,-1.858333333333335100e-02
1.412380952380950794e-01,-1.299603174603125577e-02,-3.930555555555537844e-02,4.825396825396929650e-03,-1.140079365079360585e-02,9.646825396825507715e-03,1.140873015873016538e-01,1.122182539682539948e-01,-1.193650793650794656e-02,1.336230158730159212e-01
6.621031746031699750e-02,-1.045436507936509524e-01,-9.057539682539661463e-02,-7.258333333333327753e-02,1.230158730158832994e-04,-8.059523809523808091e-02,2.913095238095234421e-02,-9.880555555555545211e-02,-9.242063492063501418e-02,-1.159404761904762604e-01
1.339999999999995639e-01,5.392857142857616394e-03,9.702380952381083751e-03,1.055952380952386929e-02,8.726190476190547052e-03,2.341666666666669672e-02,1.616428571428568939e-01,3.230952380952379493e-02,5.178571428571437756e-03,4.907142857142853670e-02
1.549206349206331407e-02,-7.742063492063310653e-03,1.209246031746032679e-01,-3.373015873015990269e-03,9.838888888888891460e-02,3.793650793650801302e-03,1.727103174603170643e-01,2.269841269841269861e-03,8.136111111111116179e-02,-4.382539682539684373e-02
-1.038888888888888085e-01,-1.289365079365078215e-01,-1.216031746031743382e-01,3.240873015873028257e-02,-1.207579365079362033e-01,-9.262698412698407158e-02,2.367063492063494617e-02,-1.096626984126983367e-01,3.059523809523809548e-02,3.080158730158731942e-02
-8.392857142856965935e-03,-1.386547619047618918e-01,-1.306428571428570884e-01,-7.874999999999994504e-02,-2.098809523809522584e-02,-9.078571428571441393e-02,-5.357142857142808620e-04,-9.984523809523808413e-02,3.682142857142854664e-02,-2.822619047619046029e-02
8.027777777777973800e-03,-1.266666666666667052e-01,-1.367936507936505508e-01,-8.244444444444430642e-02,-3.064682539682528697e-02,-8.280952380952366632e-02,-3.809523809523797811e-03,-1.097539682539682565e-01,-3.218650793650788128e-02,3.708333333333330845e-02
-2.482539682539652848e-02,-1.510873015873016867e-01,-1.527539682539683641e-01,-4.849206349206307970e-03,-2.514682539682537230e-02,-8.253968253968261767e-03,-7.682539682539684008e-03,-1.127658730158730277e-01,-3.832539682539683190e-02,-3.430952380952381059e-02
1.764285714285743906e-02,6.974999999999879907e-02,8.561904761904756689e-02,1.207261904761907645e-01,-7.630952380952330319e-03,-1.055952380952385194e-02,-4.607142857142804485e-03,1.042142857142856205e-01,2.609523809523802904e-02,3.875000000000002054e-02
3.121428571428459808e-02,6.210714285714191707e-02,7.679761904761897573e-02,1.045595238095239077e-01,1.697619047619041907e-02,7.660714285714279037e-02,-1.125000000000000652e-02,9.755952380952363778e-02,2.217857142857139474e-02,-3.674999999999997019e-02
1.533333333333359444e-02,6.641666666666545815e-02,7.702380952380942503e-02,9.775000000000035050e-02,4.559523809523805850e-03,7.061904761904747030e-02,-1.808333333333334361e-02,1.146904761904759956e-01,-2.611904761904760772e-02,3.780952380952381370e-02
1.226190476190482798e-02,5.671428571428487053e-02,7.172619047619047117e-02,8.965476190476198703e-02,9.973809523809522293e-02,8.785714285714280036e-02,-2.383333333333334178e-02,1.095833333333331994e-01,-2.802380952380954804e-02,-3.567857142857145530e-02
-3.165476190476122775e-02,-1.566785714285712505e-01,-1.513690476190474865e-01,1.915476190476196605e-02,-2.729761904761899421e-02,-2.741666666666661353e-02,-4.233333333333330617e-02,-1.382261904761904192e-01,-2.904761904761906949e-03,-1.273809523809537290e-03
-8.428571428571132729e-03,-1.459523809523808335e-01,-1.348095238095238235e-01,-8.138095238095234552e-02,-1.421428571428572270e-02,-8.740476190476192953e-02,-6.476190476190515563e-03,-1.104047619047618251e-01,2.930952380952377492e-02,-2.380952380952533823e-04
-5.408730158729752047e-03,-1.382857142857141786e-01,-1.376904761904761409e-01,-8.207142857142850356e-02,-1.857142857142851308e-02,-9.582142857142837700e-02,1.420634920634944627e-03,-1.244166666666666338e-01,5.547619047619053827e-03,3.529761904761901520e-02
-3.049206349206290412e-02,-1.537896825396825040e-01,-1.506190476190479299e-01,-3.099206349206371468e-03,-3.120634920634918208e-02,-1.112301587301585404e-02,4.531746031746036914e-03,-1.274087301587301102e-01,-2.768253968253968356e-02,-2.911111111111112926e-02
2.263095238095292477e-02,6.580952380952292957e-02,8.133333333333338244e-02,1.185119047619050958e-01,-6.702380952380881593e-03,-2.384523809523809296e-02,-1.416666666666641615e-03,1.448452380952384155e-01,6.880952380952379092e-03,3.195238095238097514e-02
2.426587301587240786e-02,5.780158730158643787e-02,7.931349206349212755e-02,1.021904761904764425e-01,5.230158730158776699e-03,7.368253968253968278e-02,7.063492063492074653e-03,1.112539682539681607e-01,7.623015873015853532e-03,-2.842460317460316840e-02
2.053968253968316282e-02,7.124999999999910572e-02,8.747619047619056842e-02,1.048888888888892118e-01,-6.928571428571398544e-03,-2.167857142857144981e-02,2.244047619047621900e-02,1.353214285714287868e-01,-7.999999999999993228e-03,3.469047619047615355e-02
6.369047619047767117e-03,5.824999999999903866e-02,8.702380952380964207e-02,1.037857142857144532e-01,-9.821428571428562557e-03,7.719047619047618436e-02,2.579761904761903105e-02,1.323571428571430619e-01,-1.126190476190476117e-02,-2.969047619047615258e-02
-3.944444444444146491e-03,5.454365079365058183e-02,9.116269841269838969e-02,1.190039682539683064e-01,-3.170634920634930048e-02,8.824603174603172506e-02,8.422222222222232324e-02,-3.999603174603173078e-02,4.575793650793653217e-02,3.271031746031743959e-02
-1.435317460317506177e-02,5.408730158730125359e-02,8.060714285714278005e-02,1.006468253968255122e-01,-2.085317460317465468e-02,8.682539682539658354e-02,3.908730158730167915e-03,4.646825396825393639e-02,1.322420634920634941e-01,-2.957936507936505602e-02
9.747619047619070221e-02,5.167857142857130298e-02,6.779761904761893998e-02,8.667063492063505070e-02,-3.736904761904764199e-02,7.705158730158727376e-02,-1.321428571428572701e-02,2.625396825396828990e-02,-3.803571428571423524e-02,1.216904761904761822e-01
-1.244206349206347095e-01,-3.048015873015882948e-02,-2.280952380952423406e-02,4.888888888888955585e-03,-1.191587301587300612e-01,-3.920634920634924296e-03,-1.023015873015875252e-02,-3.245634920634921788e-02,-1.161825396825397066e-01,-1.052301587301587849e-01
1.320119047619048025e-01,-1.484126984127002655e-02,-2.555952380952388261e-02,1.315079365079355189e-02,8.774603174603172462e-02,2.210317460317474079e-03,-1.636507936507935676e-02,5.777777777777800931e-03,1.187341269841269698e-01,1.371349206349205541e-01
3.426587301587269430e-02,-9.544841269841268516e-02,-1.189365079365078959e-01,-8.543650793650812980e-02,8.623015873015813654e-03,-9.515079365079376350e-02,-1.379365079365080411e-02,-1.054960317460317543e-01,3.426587301587297185e-02,-1.228928571428571925e-01
4.063095238095238565e-02,-9.279365079365106683e-02,-1.110277777777777808e-01,-8.325000000000010170e-02,4.916666666666701969e-03,-9.073809523809527045e-02,-1.003650793650793377e-01,-7.051984126984132961e-02,-1.076071428571429567e-01,5.075396825396826656e-02
3.591269841269902063e-03,-1.021230158730160043e-01,-1.207301587301588541e-01,-1.096825396825398258e-01,8.876984126984129031e-03,-1.054206349206349286e-01,-3.468253968253964120e-02,-7.718253968253975701e-03,-3.745634920634921539e-02,-5.465476190476192125e-02
-1.067023809523796052e-01,-3.240476190476175578e-02,-1.153571428571437477e-02,3.965476190476189405e-02,-2.985714285714287722e-02,5.583333333333362868e-03,-1.296547619047619393e-01,-1.459880952380953334e-01,-7.651190476190478096e-02,-7.258333333333331916e-02
-2.490476190476124951e-02,4.263095238095204742e-02,7.202380952380944834e-02,9.545238095238119114e-02,-2.173809523809526120e-02,7.954761904761892266e-02,-1.269047619047621381e-02,2.921428571428569612e-02,1.180595238095237948e-01,6.240476190476192120e-02
-4.265873015871397833e-03,5.686507936507946559e-02,7.289285714285717588e-02,9.512698412698424033e-02,-2.970634920634922932e-02,8.656746031746041792e-02,1.454365079365084815e-02,-6.624206349206344935e-02,8.132936507936518178e-02,1.328888888888889452e-01
-1.355277777777768033e-01,-2.993253968253959882e-02,-2.089682539682563567e-02,8.626984126984166973e-03,-1.273095238095236503e-01,-2.801587301587276334e-03,5.972222222222223383e-03,-5.498015873015864308e-02,-9.756349206349201886e-02,-1.055873015873014659e-01
1.381984126984129313e-01,-6.658730158729600501e-03,-3.044444444444448228e-02,1.378968253968260865e-02,-1.230158730158682941e-03,1.535317460317463592e-02,1.325396825396827835e-02,1.432817460317460101e-01,1.012698412698412320e-02,1.443293650793650018e-01
2.650793650793586975e-02,-1.011349206349205915e-01,-1.175992063492061340e-01,-8.258730158730170912e-02,-6.916666666666678592e-03,-9.351587301587301060e-02,9.079365079365058627e-03,-8.327777777777760349e-02,1.188888888888888287e-02,-1.224444444444444113e-01
1.332817460317460845e-01,1.785714285718930164e-04,-2.272619047619066704e-02,5.488095238095285801e-03,-1.584523809523806503e-02,1.477380952380958484e-02,1.379682539682537956e-01,4.755952380952382236e-02,-7.499999999999981508e-03,1.468214285714284084e-01
3.174603174605772349e-04,-9.419444444444452502e-02,-1.027499999999999108e-01,-8.908730158730164550e-02,-1.054920634920635397e-01,-9.418253968253968711e-02,3.685317460317458216e-02,2.509126984126984830e-02,-1.117063492063492813e-02,-1.253849206349206269e-01
1.127380952380977602e-02,9.973809523809407107e-02,8.022222222222204213e-02,7.794047619047647646e-02,2.773809523809524745e-03,8.370238095238102805e-02,-6.785714285714283811e-03,6.582539682539693959e-02,9.107142857142831033e-03,1.620238095238090911e-02
1.506349206349297254e-02,1.026309523809510321e-01,8.586111111111079108e-02,8.350396825396841360e-02,7.658730158729950069e-04,8.858730158730161730e-02,-9.531746031746030079e-03,7.724206349206362565e-02,1.128968253968251276e-02,-1.541269841269843691e-02
8.964285714286028550e-03,1.010119047619032900e-01,8.324999999999990741e-02,8.580952380952394654e-02,2.130952380952388751e-03,8.579761904761917801e-02,-6.904761904761896191e-03,6.957142857142864512e-02,-8.309523809523811783e-03,1.867857142857138816e-02
1.180952380952510899e-02,1.018690476190462491e-01,8.639285714285691031e-02,9.636904761904768746e-02,1.321428571428574957e-03,8.828571428571439783e-02,-7.535714285714292283e-03,8.789285714285713369e-02,-9.797619047619051530e-03,-1.660714285714286892e-02
2.073412698412652883e-02,-1.075833333333340441e-01,-1.525992063492065953e-01,-1.175674603174603483e-01,-4.126984126983793480e-04,-8.263888888888903939e-02,-1.351984126984125123e-02,-1.468412698412702722e-01,1.236507936507934280e-02,2.806349206349207162e-02
4.413888888888856110e-02,-1.031587301587303801e-01,-1.396111111111113801e-01,-1.128849206349206852e-01,1.698412698412686030e-03,-7.532539682539686476e-02,-2.188492063492061476e-02,-1.550158730158731346e-01,2.518650793650796874e-02,-2.314285714285712822e-02
1.706349206349145470e-02,-1.103293650793655406e-01,-1.540674603174603530e-01,-1.001865079365079902e-01,-1.555555555555560888e-03,-8.141269841269854757e-02,-1.169841269841267670e-02,-1.485317460317463201e-01,-1.048809523809524774e-02,4.120634920634914239e-02
3.792857142857128383e-02,-1.217499999999997334e-01,-1.595238095238096232e-01,-2.166666666666758508e-03,-5.916666666666679439e-03,-7.754761904761905966e-02,-1.261904761904763736e-02,-1.676666666666666028e-01,-1.920238095238095688e-02,-3.153571428571431273e-02
6.698412698412779809e-03,1.082817460317452157e-01,9.237698412698401584e-02,7.788888888888896578e-02,2.126984126984139516e-03,7.994841269841268527e-02,-3.670634920634949661e-03,5.758333333333343074e-02,6.948412698412685488e-03,1.181746031746028561e-02
3.095238095238719844e-03,1.058809523809511877e-01,8.810714285714264793e-02,8.596428571428574306e-02,1.547619047619153490e-04,8.775000000000005018e-02,3.154761904761883319e-03,6.394444444444453979e-02,1.217460317460315050e-02,-1.022619047619047900e-02
6.980158730158829428e-03,9.938492063491953521e-02,8.603571428571417379e-02,8.680158730158751834e-02,8.253968253968358912e-04,8.173015873015881949e-02,1.337301587301589247e-03,6.396825396825407684e-02,-5.341269841269832494e-03,1.827777777777776433e-02
7.436507936508955641e-03,9.990079365079237994e-02,8.723015873015864396e-02,9.833333333333348081e-02,-2.738095238095173203e-04,8.629761904761915070e-02,3.281746031746034069e-03,8.300793650793653056e-02,-1.078174603174605201e-02,-1.443253968253969260e-02
9.579365079364639268e-03,-1.151666666666671252e-01,-1.488611111111114715e-01,-1.122817460317458993e-01,-9.126984126983728532e-04,-9.563888888888903705e-02,8.123015873015889537e-03,-1.365555555555558742e-01,1.276984126984127138e-02,1.894444444444440614e-02
-6.140476190476253093e-02,-8.884126984126997084e-02,-1.425833333333336173e-01,-1.008849206349206051e-01,4.972222222222257189e-03,-7.058730158730157356e-02,1.892063492063487951e-02,-1.401944444444445659e-01,3.370238095238092813e-02,-1.309920634920636040e-02
1.532539682539622167e-02,-1.256865079365081239e-01,-1.524603174603174904e-01,-9.557936507936500015e-02,-3.174603174603151615e-03,-9.618650793650806996e-02,8.658730158730171267e-03,-1.420198412698414347e-01,-1.136904761904761890e-02,4.249206349206343519e-02
2.653968253968222446e-02,-1.265436507936505972e-01,-1.604126984126984512e-01,2.706349206349147225e-03,-9.662698412698437003e-03,-7.903174603174606405e-02,8.503968253968270663e-03,-1.622460317460316381e-01,-3.036904761904759414e-02,-2.948412698412701885e-02
1.877380952380915818e-02,-1.165833333333338023e-01,-1.106785714285713623e-01,-1.223214285714285393e-01,3.202380952380941802e-03,-1.520476190476192369e-01,-9.202380952380944529e-03,-1.004047619047618162e-01,1.013095238095236550e-02,1.913095238095233533e-02
3.134523809523739879e-02,-1.066785714285718029e-01,-1.020000000000000767e-01,-1.251428571428571390e-01,1.035714285714269163e-03,-1.541309523809523407e-01,-9.119047619047625577e-03,-8.570238095238097431e-02,9.845238095238077053e-03,-1.945238095238095363e-02
1.434523809523754329e-02,-1.067738095238100204e-01,-1.009642857142856592e-01,-1.153452380952381950e-01,1.714285714285735014e-03,-1.530833333333333490e-01,-9.845238095238083992e-03,-9.820238095238090215e-02,-1.041666666666666782e-02,1.857142857142854778e-02
2.658333333333288973e-02,-1.041309523809526849e-01,-1.068333333333334467e-01,-1.100357142857142922e-01,1.095238095238118721e-03,-1.515714285714284126e-01,-8.119047619047629893e-03,-8.091666666666673391e-02,-8.380952380952395170e-03,-1.769047619047622519e-02
4.359126984127020127e-02,9.192460317460256214e-02,6.430555555555522718e-02,5.443650793650773451e-02,-3.968253968253789357e-04,7.800000000000011091e-02,-2.187301587301584971e-02,8.331746031746031789e-02,1.231746031746030340e-02,3.437698412698406841e-02
1.813214285714281893e-01,1.039404761904756946e-01,5.892857142857103880e-02,-3.704761904761929431e-02,6.404761904761879267e-03,7.416666666666675567e-02,-1.469047619047620865e-02,7.424999999999998268e-02,2.070238095238092699e-02,-2.797619047619046354e-02
3.711507936507969091e-02,9.576984126984033896e-02,6.066666666666642449e-02,7.437698412698397210e-02,-1.063492063492062385e-03,7.940079365079369400e-02,-2.183730158730157189e-02,8.338888888888892903e-02,-1.036111111111110913e-02,4.254365079365069607e-02
1.688571428571423727e-01,1.072142857142849293e-01,-2.909523809523826762e-02,9.153571428571416480e-02,2.904761904761883097e-03,8.420238095238088971e-02,-1.005952380952380293e-02,6.513095238095237272e-02,-1.142857142857142683e-02,-2.926190476190473899e-02
1.746031746031696114e-02,-1.181428571428572161e-01,-9.662301587301584671e-02,-1.298968253968253439e-01,1.060317460317460742e-02,-1.513492063492064554e-01,-1.634920634920660094e-03,-1.159325396825394705e-01,7.662698412698403135e-03,1.785317460317456181e-02
2.692857142857033037e-02,-1.083452380952384109e-01,-9.734523809523810967e-02,-1.257738095238095377e-01,6.785714285714389629e-04,-1.572857142857141954e-01,1.249999999999974222e-03,-9.204761904761897540e-02,9.869047619047607162e-03,-1.792857142857143607e-02
1.401190476190385809e-02,-1.180952380952383224e-01,-9.605952380952380298e-02,-1.152619047619047460e-01,1.976190476190502025e-03,-1.518095238095238386e-01,3.738095238095249552e-03,-1.119999999999998774e-01,-6.869047619047614038e-03,2.036904761904760955e-02
2.128174603174513152e-02,-1.105992063492066690e-01,-9.890873015873023755e-02,-1.107658730158729843e-01,-3.492063492063013710e-04,-1.539047619047616555e-01,2.353174603174587078e-03,-8.184920634920633820e-02,-8.253968253968266972e-03,-1.900396825396826958e-02
5.158730158730070320e-02,-1.599603174603186212e-02,7.771031746031729914e-02,6.324206349206343281e-02,4.325396825397313447e-04,8.449603174603179112e-02,1.926587301587300710e-02,1.013611111111111379e-01,1.102777777777776136e-02,4.687301587301574007e-02
1.674126984126978468e-01,9.296031746031724330e-02,6.893650793650778208e-02,-3.513492063492078266e-02,4.615079365079378416e-03,6.122619047619051735e-02,8.436507936507926103e-03,8.066269841269840812e-02,2.437698412698411504e-02,-3.349206349206348965e-02
4.420238095237977866e-02,-1.966666666666732829e-02,7.520238095238072906e-02,8.302380952380956913e-02,-1.773809523809501305e-03,8.780952380952382341e-02,2.170238095238095563e-02,9.954761904761910696e-02,-9.249999999999997807e-03,5.920238095238081200e-02
1.483571428571423823e-01,7.510714285714206739e-02,4.960714285714282190e-02,8.165476190476178564e-02,-2.845238095238094254e-03,7.557142857142858106e-02,3.916666666666680265e-03,6.770238095238104159e-02,-1.690476190476190507e-02,-4.216666666666666480e-02
7.892857142857791219e-03,1.147499999999986586e-01,9.289285714285695772e-02,7.332142857142869008e-02,-1.092857142857135352e-02,8.227380952380959622e-02,-4.416666666666657290e-03,6.347619047619056099e-02,7.583333333333317806e-03,1.315476190476187399e-02
1.714285714285847251e-02,1.090476190476177831e-01,9.054761904761887692e-02,7.735714285714294369e-02,-7.285714285714271245e-03,8.569047619047621966e-02,-7.547619047619053001e-03,7.773809523809532829e-02,1.011904761904758657e-02,-1.280952380952382619e-02
1.030952380952488562e-02,1.080238095238083701e-01,9.135714285714287286e-02,8.183333333333341064e-02,-6.785714285714206616e-03,8.285714285714301797e-02,-5.857142857142836820e-03,6.621428571428586429e-02,-5.047619047619028229e-03,1.709523809523808349e-02
1.319047619047820225e-02,1.171190476190464708e-01,1.003809523809522791e-01,8.183333333333336901e-02,-4.880952380952378183e-03,8.388095238095244488e-02,-6.976190476190484782e-03,8.004761904761910352e-02,-9.119047619047620373e-03,-1.547619047619050101e-02
2.454365079365041641e-02,-1.030515873015880463e-01,-1.494087301587306293e-01,-1.250873015873015526e-01,-7.273809523809491445e-03,-8.493253968253976216e-02,-1.063492063492060130e-02,-1.423492063492067250e-01,8.805555555555542174e-03,2.938888888888891229e-02
6.378571428571402913e-02,-9.510714285714325089e-02,-1.386428571428577061e-01,-1.263928571428571124e-01,-7.559523809523809382e-03,-7.351190476190479217e-02,-1.438095238095238662e-02,-1.557261904761907123e-01,1.174999999999997227e-02,-2.421428571428569168e-02
2.329761904761857433e-02,-1.041309523809529902e-01,-1.485595238095241688e-01,-1.172380952380952801e-01,-1.928571428571388031e-03,-8.394047619047627362e-02,-1.041666666666664354e-02,-1.433452380952384142e-01,-7.559523809523801575e-03,3.382142857142860642e-02
6.032539682539664327e-02,-9.642063492063492058e-02,-1.392063492063497221e-01,-1.106626984126985319e-01,6.349206349206365681e-03,-7.393650793650796693e-02,-1.200793650793651086e-02,-1.570436507936509019e-01,-1.111507936507936944e-02,-2.628174603174600332e-02
4.309523809524200277e-03,1.219761904761895999e-01,9.574603174603178724e-02,7.448809523809532540e-02,-1.172619047619043522e-02,8.808333333333341619e-02,-1.452380952380962799e-03,5.555158730158749752e-02,4.154761904761899820e-03,8.869047619047606273e-03
1.035714285714392502e-02,1.069761904761893229e-01,9.017857142857144126e-02,8.121428571428584986e-02,-9.297619047619025065e-03,8.626190476190483125e-02,3.738095238095221796e-03,6.964285714285731177e-02,9.702380952380931095e-03,-8.773809523809534411e-03
6.738095238095855033e-03,1.058214285714274838e-01,9.073809523809517330e-02,8.220238095238098508e-02,-6.511904761904730062e-03,8.139285714285728057e-02,3.964285714285726604e-03,6.041666666666688223e-02,-1.619047619047598967e-03,1.685714285714285179e-02
7.579365079366469360e-03,1.130436507936496832e-01,9.892460317460316510e-02,8.536507936507940764e-02,-5.202380952380979140e-03,8.348412698412706334e-02,5.115079365079358044e-03,7.386507936507949457e-02,-8.730158730158733837e-03,-1.344444444444446371e-02
1.957142857142821907e-02,-1.166507936507939491e-01,-1.483571428571432149e-01,-1.174444444444442265e-01,-1.009920634920629702e-02,-9.576587301587304035e-02,8.682539682539697906e-03,-1.339206349206351898e-01,7.619047619047609500e-03,2.636507936507932401e-02
3.758730158730111404e-02,-1.077460317460317979e-01,-1.488293650793653111e-01,-1.084126984126982940e-01,-1.795634920634913215e-02,-7.273412698412698441e-02,1.275396825396823627e-02,-1.479722222222223937e-01,1.273015873015870963e-02,-1.942063492063493199e-02
2.024206349206297828e-02,-1.212817460317462126e-01,-1.492460317460319041e-01,-1.104603174603173005e-01,-2.698412698412674341e-03,-9.669841269841274178e-02,1.078968253968255048e-02,-1.377579365079367180e-01,-6.857142857142843780e-03,3.396825396825393223e-02
4.327777777777735285e-02,-1.127976190476188134e-01,-1.499841269841271363e-01,-9.406746031746031356e-02,5.289682539682549929e-03,-7.501984126984129198e-02,1.180158730158729907e-02,-1.515079365079365359e-01,-1.346031746031746759e-02,-2.353174603174605292e-02
1.172619047619024440e-02,-9.720238095238137310e-02,-1.009642857142856176e-01,-1.275595238095238448e-01,-1.160714285714291652e-02,-1.545833333333335169e-01,1.547619047619101448e-04,-1.026547619047618182e-01,7.642857142857132670e-03,1.504761904761902150e-02
2.840873015872974472e-02,-1.051388888888890871e-01,-9.843650793650800257e-02,-1.246746031746032157e-01,-7.103174603174658951e-03,-1.571150793650793742e-01,-6.519841269841253686e-03,-8.070238095238092824e-02,8.146825396825388421e-03,-1.686507936507935373e-02
1.332142857142852577e-02,-1.014047619047623444e-01,-9.501190476190465861e-02,-1.188214285714285501e-01,-6.285714285714284234e-03,-1.551071428571429156e-01,-6.761904761904748498e-03,-1.001428571428570474e-01,-6.095238095238096274e-03,1.630952380952380501e-02
2.489285714285696671e-02,-1.022142857142859379e-01,-9.465476190476204699e-02,-1.174404761904761785e-01,-4.452380952380959392e-03,-1.553214285714284437e-01,-7.190476190476178565e-03,-7.863095238095244022e-02,-7.488095238095250281e-03,-1.750000000000002595e-02
4.109523809523818461e-02,9.065476190476109974e-02,6.710714285714264316e-02,5.435714285714255550e-02,-8.095238095238143153e-03,7.486904761904776551e-02,-1.786904761904761774e-02,8.817857142857145336e-02,9.047619047619040455e-03,4.065476190476177004e-02
1.734682539682539937e-01,8.751190476190431888e-02,6.194444444444402453e-02,3.705555555555517522e-02,-1.445238095238103246e-02,6.438095238095235817e-02,-1.257539682539682464e-02,6.653174603174605295e-02,1.099206349206347660e-02,-3.485714285714280186e-02
3.842857142857129121e-02,9.229761904761822622e-02,7.005952380952358560e-02,6.392857142857114039e-02,-3.166666666666647940e-03,7.514285714285728890e-02,-1.941666666666667235e-02,8.734523809523815630e-02,-8.035714285714290125e-03,4.341666666666655489e-02
1.682817460317460601e-01,8.924603174603119859e-02,5.585317460317429372e-02,5.662698412698390082e-02,-5.658730158730168602e-03,6.698412698412696542e-02,-1.203968253968253944e-02,6.440079365079381946e-02,-8.845238095238093512e-03,-3.484920634920635890e-02
4.357142857142552728e-03,-1.763095238095227849e-02,-1.008214285714285757e-01,-1.325595238095236272e-01,-2.116666666666670860e-02,-1.611309523809524302e-01,-9.238095238095255304e-03,-1.236706349206347366e-01,-2.948412698412707523e-03,4.809523809523800868e-03
2.442857142857077224e-02,-1.024047619047619290e-01,-9.761904761904764694e-02,-1.242857142857141800e-01,-1.016666666666669883e-02,-1.601666666666666239e-01,1.142857142857116488e-03,-8.749999999999996669e-02,6.619047619047610347e-03,-1.004761904761905175e-02
