F1,F2,F3,F4,F5,F6,F7,F8,F9
-2.380952380952370412e-02,-6.569047619047581332e-02,2.461428571428563028e-01,2.554761904761899127e-01,2.459999999999999687e-01,-8.619047619047620623e-02,7.066666666666662766e-02,-1.238571428571428323e-01,2.126190476190476658e-02
-2.314285714285706924e-02,-6.238095238095198170e-02,2.362380952380950250e-01,2.504761904761899083e-01,2.217380952380951231e-01,-1.119285714285715161e-01,8.488095238095222372e-02,5.240476190476196783e-02,-1.082857142857143185e-01
-2.116666666666667390e-02,-4.680952380952385639e-02,1.131666666666665266e-01,1.306904761904761070e-01,1.025476190476191096e-01,-6.245238095238098142e-02,1.453333333333332589e-01,1.106904761904762002e-01,6.799999999999999101e-02
-2.521428571428589033e-02,-7.114285714285670248e-02,9.469047619047606112e-02,3.106190476190471284e-01,3.050238095238083647e-01,7.338095238095238004e-02,-8.730952380952382297e-02,-4.495238095238093812e-02,-1.509523809523809212e-02
-2.521428571428589033e-02,-7.038095238095197492e-02,9.328571428571412472e-02,3.092857142857137753e-01,3.031190476190463445e-01,6.730952380952384684e-02,-9.338095238095241168e-02,-5.102380952380949908e-02,7.000000000000003615e-03
-2.470238095238098258e-02,-6.645238095238055476e-02,8.719047619047595732e-02,3.082857142857139410e-01,2.762499999999993849e-01,7.559523809523807647e-02,-1.225238095238096736e-01,2.897619047619048871e-02,-2.261904761904762196e-02
-2.459523809523828791e-02,-6.489285714285668305e-02,8.255952380952361058e-02,3.052023809523806697e-01,2.721785714285708258e-01,6.063095238095233402e-02,-1.374880952380953536e-01,3.491666666666664448e-02,1.148809523809522434e-02
-2.090476190476191903e-02,-6.304761904761882474e-02,8.885714285714271798e-02,1.333571428571427020e-01,3.079523809523804778e-01,1.079523809523809663e-01,9.345238095238077303e-02,-8.314285714285710172e-02,-2.447619047619046390e-02
-2.090476190476178026e-02,-6.173809523809507815e-02,8.542857142857132602e-02,1.292619047619045780e-01,3.030952380952373071e-01,9.242857142857144326e-02,1.004285714285711728e-01,-9.866666666666665253e-02,1.066666666666666458e-02
-1.955952380952382524e-02,-4.563095238095229295e-02,7.382142857142826031e-02,1.252738095238093985e-01,1.317499999999998395e-01,1.213690476190475848e-01,1.323928571428568957e-01,6.494047619047622899e-02,-4.435714285714281724e-02
-1.909523809523808874e-02,-4.158333333333325693e-02,5.746428571428551652e-02,1.092499999999998195e-01,1.152142857142856580e-01,6.229761904761906693e-02,1.510595238095235049e-01,8.201190476190478584e-02,2.338095238095239808e-02
-5.119047619047615433e-02,4.208333333333345860e-02,-1.218928571428570112e-01,-7.891666666666660723e-02,-3.760714285714292227e-02,-4.634523809523807825e-02,-7.522619047619046040e-02,-6.005952380952385428e-02,-3.084523809523809224e-02
-5.042857142857123248e-02,4.090476190476197149e-02,-1.189285714285713280e-01,-7.776190476190475431e-02,-3.730952380952386876e-02,-3.683333333333335680e-02,-1.047619047619047505e-01,-8.959523809523810278e-02,1.471428571428573182e-02
-5.009523809523808852e-02,4.004761904761915126e-02,-1.187857142857142168e-01,-7.752380952380949486e-02,-3.219047619047621378e-02,-6.419047619047624220e-02,-1.321190476190474694e-01,3.780952380952377900e-02,-6.295238095238094023e-02
-4.833333333333313803e-02,3.800000000000006151e-02,-1.121666666666666368e-01,-7.433333333333339010e-02,-3.166666666666670404e-02,-3.966666666666669033e-02,-2.921666666666662415e-01,6.299999999999988942e-02,3.733333333333333642e-02
-4.809523809523804511e-02,3.938095238095247475e-02,-1.151190476190474821e-01,-6.911904761904756611e-02,-5.361904761904767724e-02,-8.702380952380958656e-02,7.114285714285714657e-02,-1.263571428571427790e-01,-7.119047619047623454e-02
-4.583333333333295539e-02,3.659523809523815285e-02,-1.069047619047618219e-01,-6.490476190476185403e-02,-5.300000000000006095e-02,-6.109523809523810522e-02,1.027619047619048182e-01,-3.031428571428572138e-01,3.552380952380952694e-02
-4.386904761904713429e-02,3.489285714285719764e-02,-1.050119047619047508e-01,-6.444047619047613140e-02,-3.320238095238095544e-02,-2.095119047619045660e-01,1.360595238095239357e-01,9.332142857142845804e-02,-2.682380952380952199e-01
-3.378571428571384289e-02,2.867857142857155317e-02,-7.774999999999995803e-02,-5.058333333333327186e-02,-3.200000000000001454e-02,-6.572619047619046584e-02,3.270119047619050034e-01,2.611071428571424824e-01,1.830476190476192644e-01
-5.022619047619032023e-02,4.126190476190488843e-02,-1.084285714285713326e-01,-9.616666666666667806e-02,-7.867857142857150043e-02,4.973809523809527566e-02,-1.184285714285713970e-01,-8.026190476190477041e-02,-1.880952380952379682e-02
-4.996428571428544047e-02,4.060714285714293881e-02,-1.070357142857141924e-01,-9.563095238095242756e-02,-7.850000000000008360e-02,4.029761904761908209e-02,-1.278690476190475489e-01,-8.970238095238093623e-02,7.797619047619043682e-03
-4.823809523809508698e-02,3.855952380952388375e-02,-1.031071428571428139e-01,-9.394047619047626863e-02,-5.863095238095242245e-02,6.855952380952370917e-02,-2.864404761904758012e-01,5.427380952380951584e-02,-3.103571428571428453e-02
-4.776190476190438766e-02,3.757142857142867914e-02,-1.004285714285713671e-01,-9.259523809523820259e-02,-5.833333333333332038e-02,3.873809523809523814e-02,-3.162619047619043000e-01,6.416666666666663577e-02,1.490476190476192411e-02
-4.405952380952352782e-02,3.709523809523816718e-02,-9.714285714285719742e-02,-6.759523809523805549e-02,-2.062142857142852670e-01,1.002619047619045661e-01,1.191428571428570643e-01,-2.672380952380951635e-01,-3.425000000000001654e-02
-4.340476190476145329e-02,3.565476190476198071e-02,-9.384523809523816207e-02,-6.584523809523808169e-02,-2.058571428571424056e-01,6.772619047619049537e-02,1.313452380952379595e-01,-2.997738095238096090e-01,1.400000000000002978e-02
-3.304761904761837482e-02,3.009523809523830667e-02,-7.323809523809515776e-02,-5.728571428571419683e-02,-6.171428571428576315e-02,2.586904761904760819e-01,3.171904761904764114e-01,2.333571428571426520e-01,-7.404761904761902880e-02
-3.092857142857122904e-02,2.750000000000027423e-02,-6.533333333333322945e-02,-5.290476190476183643e-02,-6.109523809523807053e-02,6.409523809523806626e-02,3.543333333333332780e-01,2.654761904761903657e-01,3.885714285714286093e-02
-5.073809523809524186e-02,3.316666666666676089e-02,-1.249999999999998751e-01,-1.059999999999999970e-01,4.304761904761904290e-02,-8.516666666666675156e-02,-8.916666666666663021e-02,-4.983333333333338222e-02,-3.030952380952380704e-02
-4.997619047619036164e-02,3.230952380952388514e-02,-1.217142857142856222e-01,-1.045238095238095327e-01,4.257142857142856562e-02,-7.571428571428583110e-02,-1.183809523809523229e-01,-7.904761904761901936e-02,1.447619047619047583e-02
-4.999999999999992645e-02,3.183333333333337317e-02,-1.223333333333332940e-01,-1.045000000000000095e-01,3.309523809523812893e-02,-8.800000000000007816e-02,-1.306666666666664867e-01,3.266666666666666330e-02,-6.209523809523806448e-02
-4.823809523809508698e-02,3.042857142857150615e-02,-1.150714285714285745e-01,-1.006666666666667376e-01,3.242857142857142466e-02,-6.357142857142855652e-02,-2.900714285714280916e-01,5.776190476190468798e-02,3.699999999999998429e-02
-4.600000000000008943e-02,3.069047619047625408e-02,-1.166428571428570204e-01,-8.164285714285704487e-02,6.252380952380953705e-02,-2.323333333333331419e-01,9.269047619047622588e-02,-9.914285714285712980e-02,-7.014285714285720119e-02
-4.373809523809504135e-02,2.876190476190468304e-02,-1.075714285714285817e-01,-7.657142857142849868e-02,6.166666666666666824e-02,-2.064999999999996561e-01,1.239285714285714296e-01,-2.750714285714284668e-01,3.509523809523808213e-02
-4.326190476190455020e-02,2.786904761904753641e-02,-1.085595238095238002e-01,-7.705952380952371672e-02,3.377380952380952539e-02,-2.369642857142855441e-01,1.392023809523811606e-01,7.136904761904752648e-02,-2.663690476190475054e-01
-3.317857142857117553e-02,2.377380952380959978e-02,-7.917857142857145925e-02,-6.108333333333332282e-02,3.240476190476188068e-02,-9.341666666666675889e-02,3.294166666666671905e-01,2.389166666666664995e-01,1.823452380952380603e-01
-4.891666666666680957e-02,3.216666666666674612e-02,-9.347619047619035171e-02,-2.455714285714286904e-01,9.772619047619045263e-02,1.066666666666665764e-01,-2.401428571428569358e-01,-4.999999999999994726e-02,-1.845238095238095621e-02
-4.865476190476198531e-02,3.169047619047619946e-02,-9.190476190476186413e-02,-2.448571428571428843e-01,9.736904761904756345e-02,9.740476190476179963e-02,-2.494047619047616571e-01,-5.926190476190468237e-02,7.619047619047616439e-03
-4.807142857142888276e-02,3.066666666666661989e-02,-9.099999999999999756e-02,-2.445000000000001061e-01,6.707142857142858738e-02,1.051666666666666305e-01,-2.826666666666661776e-01,3.383333333333335413e-02,-3.049999999999999933e-02
-4.759523809523818344e-02,3.000000000000004746e-02,-8.799999999999985612e-02,-2.428333333333333177e-01,6.659523809523809623e-02,7.566666666666657659e-02,-3.121666666666661483e-01,4.366666666666666613e-02,1.466666666666667160e-02
-3.426190476190459772e-02,2.742857142857156594e-02,-7.607142857142844272e-02,-8.557142857142863157e-02,2.552380952380954304e-01,3.002619047619046189e-01,2.824761904761906028e-01,-9.590476190476188156e-02,-3.359523809523812243e-02
-3.360714285714280075e-02,2.641666666666685204e-02,-7.234523809523807358e-02,-8.339285714285712969e-02,2.546428571428572263e-01,2.681547619047614517e-01,2.944404761904763634e-01,-1.280119047619047434e-01,1.370238095238095200e-02
-3.109523809523780796e-02,2.426190476190492190e-02,-6.873809523809516764e-02,-8.247619047619048072e-02,7.078571428571428514e-02,2.967619047619045047e-01,3.277619047619051984e-01,7.573809523809518773e-02,-7.299999999999998157e-02
-2.897619047619030136e-02,2.252380952380981377e-02,-5.997619047619034971e-02,-7.723809523809530009e-02,6.992857142857136776e-02,1.030238095238094620e-01,3.645238095238096943e-01,1.077619047619046699e-01,3.842857142857142305e-02
-2.523809523809524696e-02,6.380952380952399638e-02,-2.980476190476190612e-01,8.621428571428586818e-02,-6.695238095238106868e-02,-6.450000000000004341e-02,-6.804761904761898184e-02,-5.804761904761905622e-02,-2.919047619047616948e-02
-2.516666666666669133e-02,6.200000000000015915e-02,-2.931666666666665755e-01,8.516666666666676544e-02,-6.633333333333343851e-02,-5.533333333333338711e-02,-9.566666666666664987e-02,-8.566666666666662711e-02,1.416666666666668156e-02
-2.484523809523801058e-02,6.098809523809541749e-02,-2.924166666666667136e-01,8.458333333333348247e-02,-6.133333333333348958e-02,-8.201190476190484135e-02,-1.224166666666666459e-01,3.679761904761903735e-02,-5.934523809523808979e-02
-2.466666666666631619e-02,5.733333333333347909e-02,-2.779999999999999694e-01,8.233333333333339721e-02,-6.016666666666678487e-02,-5.833333333333338283e-02,-2.746666666666666146e-01,6.066666666666661184e-02,3.549999999999999684e-02
-2.378571428571419483e-02,6.001190476190495365e-02,-2.870595238095237089e-01,7.551190476190486334e-02,-6.786904761904771766e-02,-8.941666666666674146e-02,5.782142857142857223e-02,-1.193928571428571755e-01,-6.582142857142857240e-02
-2.342857142857104197e-02,5.504761904761926172e-02,-2.671190476190474228e-01,7.204761904761915192e-02,-6.635714285714290617e-02,-6.483333333333336779e-02,8.588095238095233563e-02,-2.844523809523810121e-01,3.321428571428572396e-02
-2.230952380952335584e-02,5.216666666666681940e-02,-2.601904761904761387e-01,6.964285714285722850e-02,-4.773809523809527389e-02,-2.074047619047618696e-01,1.177380952380952528e-01,8.973809523809525568e-02,-2.516428571428570571e-01
-2.049999999999980310e-02,3.714285714285726209e-02,-1.353571428571426760e-01,5.619047619047623510e-02,-4.416666666666668739e-02,-6.988095238095240469e-02,2.946190476190477248e-01,2.496190476190474905e-01,1.723333333333335327e-01
-2.516666666666617785e-02,6.250000000000029143e-02,-2.625000000000001776e-01,1.072142857142855954e-01,-2.215238095238091509e-01,6.983333333333331672e-02,-9.499999999999998723e-02,-7.749999999999998557e-02,-1.785714285714284921e-02
-2.516666666666616398e-02,6.157142857142883924e-02,-2.604285714285715647e-01,1.065714285714283865e-01,-2.211666666666662895e-01,6.107142857142851960e-02,-1.037619047619047080e-01,-8.626190476190476186e-02,7.571428571428566630e-03
-2.466666666666635782e-02,5.821428571428598903e-02,-2.507857142857143895e-01,1.051428571428570657e-01,-2.024523809523807172e-01,8.771428571428560583e-02,-2.566190476190474690e-01,5.273809523809523669e-02,-2.928571428571427604e-02
-2.466666666666621904e-02,5.666666666666694829e-02,-2.459999999999999687e-01,1.039999999999999536e-01,-2.018333333333329760e-01,5.999999999999990757e-02,-2.843333333333332713e-01,6.199999999999995098e-02,1.416666666666668156e-02
-2.285714285714258304e-02,5.626190476190497114e-02,-2.420952380952381411e-01,7.700000000000001288e-02,-2.247023809523806814e-01,9.783333333333314730e-02,8.378571428571426893e-02,-2.534047619047616884e-01,-3.182142857142856995e-02
-2.278571428571404128e-02,5.404761904761924696e-02,-2.357857142857141819e-01,7.542857142857145591e-02,-2.239166666666662919e-01,6.830952380952383385e-02,9.452380952380950996e-02,-2.829285714285714737e-01,1.310714285714287275e-02
-2.024999999999978900e-02,3.976190476190485934e-02,-1.280952380952379843e-01,6.414285714285722362e-02,-8.857142857142849546e-02,2.481428571428570262e-01,2.693571428571425730e-01,2.240238095238094029e-01,-6.851190476190474610e-02
-1.982142857142835807e-02,3.515476190476216067e-02,-1.075119047619046420e-01,6.015476190476198165e-02,-8.705952380952378111e-02,6.622619047619049404e-02,3.027261904761902600e-01,2.541071428571429203e-01,3.602380952380952045e-02
-2.507142857142819620e-02,3.416666666666672014e-02,-3.081666666666670884e-01,1.201428571428572040e-01,7.471428571428571919e-02,-2.135000000000001619e-01,-6.649999999999998967e-02,-4.761904761904763028e-02,-2.816666666666666624e-02
-2.499999999999958505e-02,3.321428571428579335e-02,-3.024285714285717686e-01,1.187380952380953508e-01,7.388095238095235273e-02,-2.044999999999999318e-01,-9.326190476190469869e-02,-7.438095238095242256e-02,1.373809523809524369e-02
-2.478571428571395979e-02,3.272619047619056837e-02,-3.029404761904764265e-01,1.183214285714286745e-01,6.466666666666662233e-02,-2.166071428571430257e-01,-1.054404761904761401e-01,3.155952380952382896e-02,-5.750000000000004413e-02
-2.460714285714255684e-02,3.115476190476198365e-02,-2.864404761904765229e-01,1.153928571428572691e-01,6.332142857142852854e-02,-1.932738095238094589e-01,-2.556071428571427551e-01,5.522619047619043570e-02,3.483333333333330645e-02
-2.307142857142819442e-02,3.180952380952392633e-02,-2.971904761904763936e-01,9.014285714285730222e-02,7.542857142857148367e-02,-2.423571428571428543e-01,6.099999999999997785e-02,-9.219047619047619768e-02,-6.357142857142858428e-02
-2.271428571428541626e-02,2.971428571428570697e-02,-2.743809523809524475e-01,8.578571428571439561e-02,7.371428571428573218e-02,-2.181190476190473515e-01,8.814285714285716167e-02,-2.543809523809522077e-01,3.223809523809523930e-02
-2.202380952380924434e-02,2.852380952380961093e-02,-2.751428571428573555e-01,8.459523809523822324e-02,4.680952380952384251e-02,-2.475476190476191551e-01,1.032619047619048047e-01,6.819047619047614861e-02,-2.466666666666666730e-01
-2.021428571428552506e-02,2.413095238095238487e-02,-1.396785714285712354e-01,6.875000000000003331e-02,4.329761904761905006e-02,-1.112500000000001266e-01,2.776547619047616822e-01,2.270833333333332760e-01,1.702261904761904754e-01
-2.485714285714277910e-02,3.328571428571440449e-02,-1.345476190476189438e-01,2.760476190476190972e-01,2.731190476190472061e-01,2.738095238095234474e-01,-9.121428571428567833e-02,-4.838095238095238559e-02,-1.726190476190476303e-02
-2.485714285714283461e-02,3.275000000000012623e-02,-1.320833333333332471e-01,2.752261904761904021e-01,2.725833333333329001e-01,2.654404761904758381e-01,-9.958333333333331538e-02,-5.674999999999998102e-02,7.273809523809520068e-03
-2.457142857142875086e-02,3.142857142857147235e-02,-1.302380952380950696e-01,2.745952380952379479e-01,2.432619047619044850e-01,2.728333333333328725e-01,-1.319047619047619413e-01,3.292857142857141817e-02,-2.833333333333332843e-02
-2.457142857142880638e-02,3.066666666666674479e-02,-1.246666666666664813e-01,2.731666666666665022e-01,2.424999999999997713e-01,2.459047619047617095e-01,-1.588333333333332709e-01,4.209523809523808141e-02,1.373809523809523675e-02
-2.054761904761897434e-02,2.967857142857149855e-02,-1.234880952380952024e-01,9.972619047619055155e-02,2.774523809523808393e-01,3.037499999999997979e-01,9.508333333333325588e-02,-9.101190476190473833e-02,-3.064285714285717999e-02
-2.047619047619044647e-02,2.857142857142870584e-02,-1.160714285714285199e-01,9.776190476190466105e-02,2.764642857142854959e-01,2.753333333333327637e-01,1.053333333333332233e-01,-1.194285714285713562e-01,1.251190476190475881e-02
-1.946428571428567705e-02,2.497619047619056148e-02,-1.053571428571427882e-01,9.490476190476190843e-02,9.988095238095240358e-02,3.019047619047613984e-01,1.368095238095237698e-01,7.271428571428573129e-02,-6.636904761904766081e-02
-1.903571428571419061e-02,2.310714285714294408e-02,-8.203571428571412860e-02,9.013095238095225614e-02,9.827380952380945778e-02,1.227261904761904471e-01,1.692261904761902802e-01,1.025595238095238781e-01,3.504761904761902191e-02
-2.240952380952380141e-01,1.019761904761909838e-01,1.359761904761903617e-01,-2.516190476190475755e-01,-3.859523809523820320e-02,-3.545238095238097825e-02,-6.761904761904763417e-02,-5.295238095238097298e-02,-2.761904761904759864e-02
-2.217380952380951231e-01,9.966666666666706975e-02,1.334285714285713131e-01,-2.480714285714285816e-01,-3.816666666666675839e-02,-2.773809523809526306e-02,-9.223809523809528566e-02,-7.757142857142856895e-02,1.242857142857143465e-02
-2.191428571428572503e-01,9.788095238095279038e-02,1.277142857142856414e-01,-2.461428571428571077e-01,-3.338095238095244166e-02,-4.964285714285714135e-02,-1.156190476190476490e-01,3.354761904761906222e-02,-5.521428571428572962e-02
-2.086666666666670000e-01,9.250000000000033196e-02,1.195000000000000645e-01,-2.320952380952380212e-01,-3.240476190476196394e-02,-2.957142857142861653e-02,-2.538333333333331332e-01,5.433333333333328213e-02,3.023809523809525834e-02
-2.160595238095234794e-01,9.634523809523852511e-02,1.294404761904761336e-01,-2.374880952380952759e-01,-5.391666666666675156e-02,-7.122619047619054011e-02,6.544047619047617392e-02,-1.097261904761905604e-01,-6.280952380952384284e-02
-2.062619047619045909e-01,8.934523809523853277e-02,1.231071428571428178e-01,-2.211547619047619095e-01,-5.288095238095244510e-02,-5.003571428571428059e-02,9.294047619047617059e-02,-2.644166666666667997e-01,2.935714285714288718e-02
-1.935476190476186353e-01,8.422619047619073207e-02,1.111547619047618951e-01,-2.138452380952381437e-01,-3.532142857142858694e-02,-1.777738095238095006e-01,1.222261904761905577e-01,8.155952380952369296e-02,-2.386785714285714344e-01
-9.230952380952328618e-02,5.904761904761917507e-02,8.161904761904775762e-02,-1.009523809523809879e-01,-3.257142857142855674e-02,-5.288095238095236877e-02,2.930476190476191678e-01,2.291904761904759447e-01,1.558095238095238144e-01
-2.203095238095239550e-01,9.995238095238132003e-02,1.256904761904760748e-01,-2.492857142857141939e-01,-6.123809523809529975e-02,3.688095238095238926e-02,-1.056190476190477096e-01,-6.895238095238097331e-02,-1.711904761904761013e-02
-2.197619047619048804e-01,9.880952380952415237e-02,1.247380952380951064e-01,-2.480238095238094520e-01,-6.100000000000004030e-02,2.880952380952382652e-02,-1.136904761904762445e-01,-7.702380952380950829e-02,7.142857142857135695e-03
-2.074523809523813322e-01,9.352380952380984214e-02,1.124761904761904519e-01,-2.366190476190475345e-01,-4.342857142857151076e-02,5.219047619047618991e-02,-2.501428571428569447e-01,4.704761904761904645e-02,-2.759523809523808241e-02
-2.055357142857147101e-01,9.136904761904790506e-02,1.096309523809524400e-01,-2.326071428571427346e-01,-4.292857142857145480e-02,2.722619047619048716e-02,-2.751071428571424948e-01,5.513095238095238465e-02,1.282142857142858083e-02
-1.980119047619046113e-01,8.922619047619083366e-02,1.144166666666666388e-01,-2.101071428571428812e-01,-1.851190476190474055e-01,8.305952380952370817e-02,1.093928571428570834e-01,-2.322023809523809657e-01,-3.065476190476190688e-02
-1.962976190476192206e-01,8.629761904761931723e-02,1.125357142857142112e-01,-2.055357142857142938e-01,-1.845952380952378957e-01,5.515476190476190088e-02,1.201309523809522689e-01,-2.601071428571428701e-01,1.241666666666668348e-02
-8.835714285714257876e-02,6.216666666666669644e-02,7.566666666666671537e-02,-1.052857142857142880e-01,-5.488095238095239137e-02,2.231666666666665688e-01,2.868095238095239030e-01,2.057380952380949979e-01,-6.502380952380951151e-02
-7.782142857142851367e-02,5.491666666666681490e-02,6.858333333333349602e-02,-8.834523809523808779e-02,-5.373809523809520289e-02,5.148809523809526334e-02,3.193452380952384595e-01,2.326785714285711237e-01,3.289285714285714035e-02
-2.217380952380954007e-01,7.313095238095278228e-02,1.367976190476190845e-01,-2.846071428571428363e-01,4.598809523809518907e-02,-5.846428571428574639e-02,-8.027380952380951118e-02,-4.410714285714284477e-02,-2.672619047619046589e-02
-2.193809523809524542e-01,7.157142857142896608e-02,1.340238095238096838e-01,-2.803095238095237862e-01,4.509523809523806326e-02,-5.088095238095240169e-02,-1.041428571428571898e-01,-6.797619047619050947e-02,1.200000000000000025e-02
-2.185714285714288052e-01,7.066666666666707175e-02,1.298333333333334116e-01,-2.794285714285715261e-01,3.757142857142852649e-02,-6.033333333333334297e-02,-1.150000000000000189e-01,2.876190476190477324e-02,-5.349999999999997813e-02
-2.080952380952386660e-01,6.733333333333360593e-02,1.210000000000001769e-01,-2.633333333333334747e-01,3.609523809523806914e-02,-4.049999999999998740e-02,-2.511666666666664827e-01,4.916666666666665714e-02,2.950000000000001232e-02
-2.047380952380948305e-01,6.747619047619088373e-02,1.288095238095237627e-01,-2.578571428571429514e-01,6.311904761904756078e-02,-1.950238095238095160e-01,8.523809523809523780e-02,-8.619047619047624786e-02,-6.083333333333333648e-02
-1.949404761904761918e-01,6.304761904761914393e-02,1.218571428571428167e-01,-2.389523809523808606e-01,6.120238095238093173e-02,-1.741428571428570715e-01,1.118571428571428494e-01,-2.383095238095238877e-01,2.838095238095239559e-02
-1.911666666666661796e-01,6.059523809523822274e-02,1.144999999999998241e-01,-2.380714285714285727e-01,3.854761904761898339e-02,-1.979047619047618611e-01,1.257619047619048802e-01,6.192857142857138147e-02,-2.341904761904762822e-01
-8.992857142857094144e-02,4.552380952380973012e-02,8.285714285714301797e-02,-1.150714285714286855e-01,3.450000000000000289e-02,-7.395238095238096387e-02,2.942857142857144281e-01,2.082857142857141297e-01,1.534999999999999143e-01
-2.098571428571438524e-01,7.034523809523847426e-02,1.031309523809524065e-01,-2.879880952380948766e-01,7.765476190476185148e-02,6.817857142857140784e-02,-2.211547619047616875e-01,-4.372619047619040467e-02,-1.658333333333332840e-02
-2.093095238095248889e-01,6.955952380952408476e-02,1.020595238095237944e-01,-2.863690476190473011e-01,7.705952380952374448e-02,6.046428571428569959e-02,-2.288690476190474166e-01,-5.144047619047610598e-02,6.845238095238094338e-03
-2.055357142857154873e-01,6.746428571428594867e-02,9.505952380952378822e-02,-2.835119047619045762e-01,5.275000000000001216e-02,6.672619047619046673e-02,-2.558452380952376815e-01,2.955952380952382719e-02,-2.666666666666665797e-02
-2.036190476190487542e-01,6.613095238095262340e-02,9.191666666666670205e-02,-2.786785714285712201e-01,5.185714285714287247e-02,4.258333333333336190e-02,-2.799880952380947585e-01,3.744047619047621150e-02,1.235714285714286167e-02
-9.439285714285708395e-02,5.392857142857167274e-02,8.380952380952386149e-02,-1.329047619047620532e-01,2.246547619047617739e-01,2.519999999999996687e-01,2.647380952380952723e-01,-8.226190476190470280e-02,-2.957142857142856796e-02
-9.267857142857163777e-02,5.200000000000026823e-02,8.166666666666674845e-02,-1.273333333333334094e-01,2.235357142857140600e-01,2.250952380952377652e-01,2.750238095238096148e-01,-1.091666666666666896e-01,1.185714285714285082e-02
-7.629761904761897529e-02,4.551190476190493384e-02,6.717857142857142083e-02,-1.165833333333334554e-01,6.463095238095234452e-02,2.486785714285709992e-01,3.044404761904765944e-01,6.541666666666669239e-02,-6.297619047619044952e-02
-6.576190476190477141e-02,4.102380952380989265e-02,5.933333333333350862e-02,-9.688095238095245643e-02,6.267857142857141683e-02,7.976190476190472833e-02,3.360952380952385021e-01,9.190476190476176699e-02,3.184523809523808618e-02
-5.921428571428633686e-02,2.525714285714282803e-01,3.145238095238087062e-01,2.682142857142857384e-01,-7.330952380952386604e-02,-3.695238095238093795e-02,-5.626190476190473522e-02,-4.635714285714283289e-02,-2.321428571428572896e-02
-5.892857142857168412e-02,2.482619047619044339e-01,3.099047619047610724e-01,2.655714285714285139e-01,-7.223809523809530952e-02,-3.092857142857147190e-02,-7.109523809523812798e-02,-6.119047619047618403e-02,1.064285714285714488e-02
-5.752380952380991425e-02,2.454642857142853851e-01,3.013214285714279073e-01,2.632023809523808544e-01,-6.788095238095245842e-02,-4.601190476190478856e-02,-8.772619047619051313e-02,2.965476190476191987e-02,-4.050000000000000822e-02
-5.591666666666677415e-02,2.322142857142854566e-01,2.824761904761901032e-01,2.533809523809524289e-01,-6.497619047619052068e-02,-3.278571428571426527e-02,-1.380238095238094931e-01,4.254761904761903551e-02,2.108333333333336015e-02
-5.639285714285700163e-02,2.433214285714285496e-01,3.039166666666660022e-01,2.535595238095236237e-01,-7.511904761904765471e-02,-5.301190476190477396e-02,4.801190476190476952e-02,-8.077380952380949775e-02,-4.351190476190475165e-02
-5.516666666666641267e-02,2.265952380952380441e-01,2.885952380952377383e-01,2.414999999999997982e-01,-7.190476190476198515e-02,-3.973809523809521127e-02,6.309523809523805149e-02,-1.332380952380952110e-01,2.026190476190477263e-02
-5.054761904761883445e-02,2.125833333333332353e-01,2.639880952380948553e-01,2.282499999999997864e-01,-5.996428571428570609e-02,-9.029761904761918201e-02,8.286904761904756445e-02,6.155952380952386255e-02,-1.084404761904762537e-01
-3.973809523809521821e-02,9.680952380952362324e-02,1.356666666666662968e-01,1.174761904761903730e-01,-4.735714285714286154e-02,-4.319047619047616110e-02,1.418095238095235244e-01,1.161428571428571310e-01,6.238095238095237721e-02
-5.842857142857176694e-02,2.490476190476188234e-01,2.874047619047613855e-01,2.698809523809524435e-01,-9.895238095238083342e-02,3.471428571428573917e-02,-7.278571428571425916e-02,-5.569047619047620690e-02,-1.519047619047619174e-02
-5.842857142857169755e-02,2.472380952380950625e-01,2.859047619047614397e-01,2.687380952380952759e-01,-9.842857142857140695e-02,2.873809523809524313e-02,-7.876190476190478296e-02,-6.166666666666667518e-02,6.666666666666665360e-03
-5.538095238095260692e-02,2.343214285714281808e-01,2.624166666666662984e-01,2.600833333333332775e-01,-8.728571428571427204e-02,4.317857142857146890e-02,-1.322976190476191083e-01,3.784523809523807070e-02,-2.288095238095237682e-02
-5.513095238095273160e-02,2.303690476190473346e-01,2.574404761904758865e-01,2.573690476190475529e-01,-8.610714285714279881e-02,2.851190476190475220e-02,-1.469642857142856029e-01,4.370238095238091619e-02,1.080952380952380706e-02
-5.288095238095211897e-02,2.287857142857142034e-01,2.674285714285710158e-01,2.324523809523808826e-01,-1.109761904761903534e-01,5.278571428571431079e-02,6.561904761904761851e-02,-1.186428571428570777e-01,-2.457142857142856351e-02
-5.273809523809511873e-02,2.235714285714284211e-01,2.637619047619044754e-01,2.289047619047619442e-01,-1.096666666666665790e-01,3.723809523809523681e-02,7.273809523809521282e-02,-1.341904761904761378e-01,1.038095238095238307e-02
-3.839285714285736034e-02,1.046190476190472229e-01,1.264285714285710849e-01,1.217619047619046685e-01,-6.440476190476193685e-02,9.559523809523803872e-02,1.349999999999998701e-01,1.037857142857142312e-01,-4.439285714285709505e-02
-3.655952380952396524e-02,8.794047619047615227e-02,1.089642857142854582e-01,1.072738095238094380e-01,-6.098809523809520933e-02,3.836904761904764982e-02,1.531309523809521178e-01,1.197738095238094352e-01,2.209523809523810875e-02
-5.835714285714319743e-02,7.671428571428569321e-02,3.177142857142844501e-01,3.056190476190471239e-01,8.166666666666683172e-02,-6.830952380952386160e-02,-5.580952380952376723e-02,-3.797619047619048283e-02,-2.126190476190476658e-02
