Bit-0,Bit-1,Bit-2,Bit-3,Bit-4,Bit-5,Bit-6,Bit-7,Bit-8,Bit-9
1.387778780781445676e-17,8.673617379884035472e-18,-7.057142857142872927e-02,-7.373809523809529698e-02,1.104285714285710429e-01,1.137619047619046891e-01,1.195952380952378657e-01,1.122619047619046601e-01,-6.173809523809510591e-02,0.000000000000000000e+00
1.387778780781445676e-17,8.673617379884035472e-18,-7.057142857142872927e-02,-7.373809523809529698e-02,1.104285714285710429e-01,1.137619047619046891e-01,1.195952380952378657e-01,1.122619047619046601e-01,-6.173809523809510591e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.255140518769849223e-17,-5.238095238095276385e-02,-4.788095238095232964e-02,6.728571428571389346e-02,6.828571428571400537e-02,6.995238095238083542e-02,6.961904761904737227e-02,7.511904761904751593e-02,0.000000000000000000e+00
0.000000000000000000e+00,2.255140518769849223e-17,-5.238095238095276385e-02,-4.788095238095232964e-02,6.728571428571389346e-02,6.828571428571400537e-02,6.995238095238083542e-02,6.961904761904737227e-02,7.511904761904751593e-02,0.000000000000000000e+00
0.000000000000000000e+00,-2.081668171172168513e-17,-1.218333333333335849e-01,1.248333333333333794e-01,-1.234999999999999570e-01,-1.104999999999999871e-01,-2.506666666666670928e-01,-1.224999999999998590e-01,-1.458333333333333148e-01,0.000000000000000000e+00
0.000000000000000000e+00,-2.081668171172168513e-17,-1.218333333333335849e-01,1.248333333333333794e-01,-1.234999999999999570e-01,-1.104999999999999871e-01,-2.506666666666670928e-01,-1.224999999999998590e-01,-1.458333333333333148e-01,0.000000000000000000e+00
4.163336342344337027e-17,-2.602085213965210642e-17,-2.325000000000002343e-01,1.329999999999999238e-01,-2.003333333333333910e-01,-1.885000000000000842e-01,-2.046666666666668577e-01,-1.898333333333338258e-01,1.328333333333332200e-01,0.000000000000000000e+00
4.163336342344337027e-17,-2.602085213965210642e-17,-2.325000000000002343e-01,1.329999999999999238e-01,-2.003333333333333910e-01,-1.885000000000000842e-01,-2.046666666666668577e-01,-1.898333333333338258e-01,1.328333333333332200e-01,0.000000000000000000e+00
2.775557561562891351e-17,6.418476861114186249e-17,-2.129047619047617634e-01,1.554285714285711661e-01,-1.987380952380948251e-01,-1.872380952380952313e-01,-2.132380952380954209e-01,1.300952380952380971e-01,-2.234047619047622724e-01,0.000000000000000000e+00
2.775557561562891351e-17,6.418476861114186249e-17,-2.129047619047617634e-01,1.554285714285711661e-01,-1.987380952380948251e-01,-1.872380952380952313e-01,-2.132380952380954209e-01,1.300952380952380971e-01,-2.234047619047622724e-01,0.000000000000000000e+00
-5.551115123125782702e-17,5.724587470723463412e-17,-1.170952380952382521e-01,2.152380952380948120e-01,-9.576190476190464540e-02,-8.859523809523811577e-02,-1.044285714285713568e-01,2.240714285714281440e-01,2.165714285714279430e-01,0.000000000000000000e+00
-5.551115123125782702e-17,5.724587470723463412e-17,-1.170952380952382521e-01,2.152380952380948120e-01,-9.576190476190464540e-02,-8.859523809523811577e-02,-1.044285714285713568e-01,2.240714285714281440e-01,2.165714285714279430e-01,0.000000000000000000e+00
-1.387778780781445676e-17,-1.387778780781445676e-17,-7.323809523809556021e-02,2.920952380952379079e-01,-7.623809523809504940e-02,-6.423809523809523303e-02,3.347619047619031507e-01,-8.090476190476168783e-02,-8.223809523809520738e-02,0.000000000000000000e+00
-1.387778780781445676e-17,-1.387778780781445676e-17,-7.323809523809556021e-02,2.920952380952379079e-01,-7.623809523809504940e-02,-6.423809523809523303e-02,3.347619047619031507e-01,-8.090476190476168783e-02,-8.223809523809520738e-02,0.000000000000000000e+00
-5.551115123125782702e-17,-1.561251128379126385e-17,-9.366666666666671748e-02,2.379999999999994620e-01,-8.733333333333322124e-02,-7.183333333333331849e-02,2.664999999999994595e-01,-8.383333333333330140e-02,8.216666666666663787e-02,0.000000000000000000e+00
-5.551115123125782702e-17,-1.561251128379126385e-17,-9.366666666666671748e-02,2.379999999999994620e-01,-8.733333333333322124e-02,-7.183333333333331849e-02,2.664999999999994595e-01,-8.383333333333330140e-02,8.216666666666663787e-02,0.000000000000000000e+00
-6.938893903907228378e-17,-1.214306433183764966e-17,-9.250000000000017930e-02,2.446666666666659495e-01,-8.583333333333312276e-02,-7.566666666666663210e-02,2.734999999999995213e-01,7.299999999999995381e-02,-8.716666666666668395e-02,0.000000000000000000e+00
-6.938893903907228378e-17,-1.214306433183764966e-17,-9.250000000000017930e-02,2.446666666666659495e-01,-8.583333333333312276e-02,-7.566666666666663210e-02,2.734999999999995213e-01,7.299999999999995381e-02,-8.716666666666668395e-02,0.000000000000000000e+00
2.775557561562891351e-17,-3.295974604355933479e-17,-6.573809523809512334e-02,1.154285714285709780e-01,-5.673809523809521943e-02,-4.807142857142857051e-02,1.237619047619044066e-01,8.709523809523807281e-02,9.426190476190464407e-02,0.000000000000000000e+00
2.775557561562891351e-17,-3.295974604355933479e-17,-6.573809523809512334e-02,1.154285714285709780e-01,-5.673809523809521943e-02,-4.807142857142857051e-02,1.237619047619044066e-01,8.709523809523807281e-02,9.426190476190464407e-02,0.000000000000000000e+00
1.387778780781445676e-17,-5.898059818321144121e-17,-2.112142857142857155e-01,1.511190476190477916e-01,-1.962142857142854802e-01,1.339523809523807396e-01,-2.127142857142858279e-01,-1.912142857142854480e-01,-2.237142857142854768e-01,0.000000000000000000e+00
1.387778780781445676e-17,-5.898059818321144121e-17,-2.112142857142857155e-01,1.511190476190477916e-01,-1.962142857142854802e-01,1.339523809523807396e-01,-2.127142857142858279e-01,-1.912142857142854480e-01,-2.237142857142854768e-01,0.000000000000000000e+00
2.775557561562891351e-17,6.765421556309547668e-17,-1.160952380952382512e-01,2.099047619047617330e-01,-9.276190476190447620e-02,2.234047619047615785e-01,-1.029285714285712444e-01,-9.392857142857147235e-02,2.224047619047615221e-01,0.000000000000000000e+00
2.775557561562891351e-17,6.765421556309547668e-17,-1.160952380952382512e-01,2.099047619047617330e-01,-9.276190476190447620e-02,2.234047619047615785e-01,-1.029285714285712444e-01,-9.392857142857147235e-02,2.224047619047615221e-01,0.000000000000000000e+00
1.387778780781445676e-17,5.030698080332740574e-17,-1.146666666666667084e-01,2.228333333333326338e-01,-9.833333333333313386e-02,2.259999999999994791e-01,-1.109999999999998210e-01,2.301666666666664918e-01,-1.050000000000000794e-01,0.000000000000000000e+00
1.387778780781445676e-17,5.030698080332740574e-17,-1.146666666666667084e-01,2.228333333333326338e-01,-9.833333333333313386e-02,2.259999999999994791e-01,-1.109999999999998210e-01,2.301666666666664918e-01,-1.050000000000000794e-01,0.000000000000000000e+00
-2.775557561562891351e-17,-5.377642775528101993e-17,-7.407142857142862136e-02,1.095952380952381483e-01,-5.890476190476191809e-02,1.104285714285710152e-01,-6.490476190476178464e-02,1.070952380952379240e-01,1.207619047619045982e-01,0.000000000000000000e+00
-2.775557561562891351e-17,-5.377642775528101993e-17,-7.407142857142862136e-02,1.095952380952381483e-01,-5.890476190476191809e-02,1.104285714285710152e-01,-6.490476190476178464e-02,1.070952380952379240e-01,1.207619047619045982e-01,0.000000000000000000e+00
-1.387778780781445676e-17,2.428612866367529932e-17,-8.742857142857174413e-02,2.449047619047610980e-01,-8.376190476190467638e-02,8.023809523809509459e-02,2.727380952380942802e-01,-8.876190476190461143e-02,-8.792857142857146702e-02,0.000000000000000000e+00
-1.387778780781445676e-17,2.428612866367529932e-17,-8.742857142857174413e-02,2.449047619047610980e-01,-8.376190476190467638e-02,8.023809523809509459e-02,2.727380952380942802e-01,-8.876190476190461143e-02,-8.792857142857146702e-02,0.000000000000000000e+00
