Attribute 1,Attribute 2,Attribute 3,Attribute 4,Attribute 5,Attribute 6,Attribute 7,Attribute 8,Attribute 9
-6.372619047619040855e-02,-6.372619047619040855e-02,3.884523809523802995e-02,6.249999999999996531e-02,5.867857142857126063e-02,-2.148928571428571355e-01,-4.589285714285716578e-02,-4.589285714285718659e-02,-4.589285714285717271e-02
-6.170238095238097381e-02,-6.170238095238096687e-02,3.729761904761898228e-02,6.083333333333328791e-02,5.624999999999989037e-02,-2.105357142857141872e-01,-8.191666666666665153e-02,-8.203571428571426738e-02,2.351190476190477205e-02
-6.276190476190479650e-02,-6.276190476190479650e-02,3.790476190476183699e-02,6.049999999999994965e-02,5.723809523809510885e-02,-2.119285714285714661e-01,-8.359523809523806970e-02,2.900000000000001188e-02,-8.359523809523806970e-02
-5.811904761904760491e-02,-5.811904761904759797e-02,3.459523809523802618e-02,5.633333333333333942e-02,5.219047619047613440e-02,-1.987857142857143156e-01,-2.575238095238097102e-01,5.823809523809516525e-02,5.119047619047618902e-02
-6.246428571428581239e-02,-6.246428571428578463e-02,3.823809523809512667e-02,6.039285714285708845e-02,5.713095238095224071e-02,-2.109642857142856598e-01,4.805952380952376729e-02,-9.396428571428575016e-02,-9.396428571428577792e-02
-5.828571428571418384e-02,-5.828571428571421853e-02,3.592857142857140695e-02,5.666666666666669155e-02,5.192857142857135871e-02,-1.957857142857141741e-01,8.552380952380950196e-02,-2.866190476190482173e-01,4.892857142857143238e-02
-5.994047619047623149e-02,-5.994047619047623149e-02,3.670238095238093773e-02,5.542857142857145897e-02,5.313095238095232736e-02,-1.976071428571429534e-01,9.396428571428572241e-02,6.453571428571422408e-02,-3.062738095238101144e-01
-4.402380952380938878e-02,-4.402380952380938184e-02,3.061904761904773314e-02,3.985714285714286181e-02,3.635714285714287258e-02,-9.085714285714302507e-02,2.999523809523810258e-01,2.436904761904757633e-01,2.084285714285713242e-01
-4.789285714285718837e-02,-4.789285714285724388e-02,3.496428571428569776e-02,2.663333333333332553e-01,2.760357142857141621e-01,3.171309523809523467e-01,-3.955952380952379444e-02,-3.955952380952381525e-02,-3.955952380952380137e-02
-4.652380952380962692e-02,-4.652380952380964080e-02,3.352380952380950435e-02,2.621666666666664924e-01,2.694761904761902027e-01,3.121904761904759629e-01,-6.233333333333334475e-02,-6.252380952380952317e-02,2.054761904761903679e-02
-4.710714285714311805e-02,-4.710714285714302785e-02,3.409523809523807431e-02,2.611666666666665471e-01,2.716309523809520288e-01,3.097976190476188219e-01,-6.373809523809521871e-02,2.503571428571427920e-02,-6.377380952380952428e-02
-4.436904761904774536e-02,-4.436904761904762046e-02,3.100000000000002059e-02,2.462976190476188765e-01,2.518214285714281964e-01,2.905833333333332491e-01,-1.340119047619048598e-01,4.439285714285712281e-02,3.865476190476191398e-02
-4.680952380952401598e-02,-4.680952380952400904e-02,3.442857142857136399e-02,2.602619047619046388e-01,2.703571428571425739e-01,3.080952380952379221e-01,4.142857142857146735e-02,-7.047619047619049781e-02,-7.047619047619048394e-02
-4.419047619047628689e-02,-4.419047619047626607e-02,3.247619047619056815e-02,2.453095238095236441e-01,2.494761904761902127e-01,2.864999999999997549e-01,6.466666666666666397e-02,-1.456904761904761758e-01,3.564285714285711504e-02
-4.488095238095259759e-02,-4.488095238095259759e-02,3.310714285714288357e-02,2.399047619047617874e-01,2.518095238095233723e-01,2.817380952380947878e-01,7.144047619047610986e-02,4.830952380952377445e-02,-1.565476190476191021e-01
-3.651190476190453033e-02,-3.651190476190455114e-02,2.839285714285715717e-02,1.115476190476187290e-01,1.093214285714284306e-01,1.289880952380950685e-01,1.539404761904758501e-01,1.221785714285714142e-01,9.865476190476184237e-02
-6.600000000000014189e-02,2.999999999999998501e-02,-6.600000000000003086e-02,-2.399999999999999009e-02,-2.399999999999999009e-02,-2.399999999999998662e-02,-4.866666666666673996e-02,-4.866666666666673996e-02,-4.866666666666673996e-02
-6.399999999999994582e-02,2.876190476190478712e-02,-6.361904761904760286e-02,-2.285714285714283284e-02,-2.366666666666664837e-02,-2.366666666666664837e-02,-8.861904761904762506e-02,-8.899999999999999578e-02,2.666666666666668226e-02
-6.490476190476199281e-02,2.876190476190480100e-02,-6.483333333333332615e-02,-2.366666666666664837e-02,-2.373809523809522481e-02,-2.373809523809524216e-02,-8.873809523809525479e-02,2.976190476190473944e-02,-8.890476190476191698e-02
-6.172619047619023330e-02,2.686904761904766042e-02,-5.996428571428571996e-02,-2.179761904761904484e-02,-2.389285714285711848e-02,-2.389285714285713930e-02,-2.760000000000001896e-01,6.170238095238080728e-02,5.870238095238094339e-02
-6.433333333333340898e-02,2.866666666666671526e-02,-6.433333333333332571e-02,-2.333333333333332399e-02,-2.333333333333331705e-02,-2.333333333333331705e-02,4.933333333333321524e-02,-9.966666666666680607e-02,-9.966666666666680607e-02
-5.944047619047605063e-02,2.622619047619052096e-02,-5.930952380952381198e-02,-2.151190476190473905e-02,-2.194047619047616998e-02,-2.194047619047619080e-02,8.886904761904763916e-02,-3.061071428571432440e-01,5.515476190476192170e-02
-6.100000000000004724e-02,2.616666666666674773e-02,-6.099999999999997785e-02,-2.233333333333331616e-02,-2.233333333333331616e-02,-2.233333333333334045e-02,9.849999999999999034e-02,6.799999999999985223e-02,-3.236666666666668801e-01
-4.525000000000029693e-02,2.113095238095234057e-02,-4.464285714285726875e-02,-1.857142857142859982e-02,-1.941666666666668276e-02,-1.941666666666667582e-02,3.167857142857141706e-01,2.598928571428568146e-01,2.294880952380952133e-01
-6.466666666666681662e-02,2.933333333333339871e-02,-6.466666666666662233e-02,-5.833333333333334120e-02,-5.833333333333335508e-02,3.966666666666662094e-02,-4.766666666666671826e-02,-4.766666666666671826e-02,-4.766666666666671826e-02
-6.332142857142850079e-02,2.827380952380960377e-02,-6.222619047619037946e-02,-5.613095238095236472e-02,-5.782142857142857917e-02,3.910714285714284033e-02,-8.683333333333333182e-02,-8.782142857142856418e-02,2.677380952380954693e-02
-6.402380952380962165e-02,2.847619047619059235e-02,-6.342857142857136199e-02,-5.700000000000004369e-02,-5.752380952380955342e-02,3.830952380952377945e-02,-8.659523809523807236e-02,2.914285714285711620e-02,-8.735714285714282767e-02
-6.547619047619021582e-02,2.752380952380955453e-02,-5.764285714285714152e-02,-5.197619047619050220e-02,-5.980952380952381936e-02,3.742857142857141522e-02,-2.710000000000001852e-01,6.142857142857129776e-02,5.952380952380949969e-02
-6.300000000000011147e-02,2.800000000000011507e-02,-6.299999999999988942e-02,-5.650000000000000855e-02,-5.650000000000000855e-02,3.799999999999998518e-02,4.799999999999989692e-02,-9.750000000000008660e-02,-9.750000000000008660e-02
-5.847619047619038307e-02,2.566666666666671259e-02,-5.813095238095233874e-02,-5.173809523809522887e-02,-5.247619047619046795e-02,3.623809523809522898e-02,8.605952380952379410e-02,-3.013095238095239159e-01,5.416666666666669627e-02
-5.977380952380949991e-02,2.563095238095253192e-02,-5.963095238095233314e-02,-5.233333333333336362e-02,-5.244047619047621095e-02,3.496428571428570470e-02,9.589285714285714080e-02,6.613095238095231809e-02,-3.184404761904761072e-01
-4.530952380952416730e-02,2.095238095238091680e-02,-4.328571428571428154e-02,-3.666666666666664604e-02,-3.880952380952378683e-02,3.011904761904760086e-02,3.099999999999999978e-01,2.560476190476188574e-01,2.269523809523809055e-01
-6.480952380952387237e-02,3.007142857142863085e-02,-6.392857142857141795e-02,-5.123809523809522842e-02,2.550000000000001224e-02,-5.180952380952382613e-02,-4.750000000000006994e-02,-4.814285714285720941e-02,-4.814285714285720941e-02
-6.428571428571427937e-02,2.914285714285720641e-02,-6.135714285714283928e-02,-4.859523809523808024e-02,2.504761904761905467e-02,-5.178571428571429602e-02,-8.578571428571425683e-02,-8.878571428571425950e-02,2.640476190476192045e-02
-6.491666666666681684e-02,2.951190476190482942e-02,-6.248809523809518984e-02,-5.016666666666667190e-02,2.584523809523811555e-02,-5.225000000000005335e-02,-8.682142857142856329e-02,3.036904761904762190e-02,-8.908333333333331994e-02
-6.954761904761883051e-02,2.885714285714284510e-02,-5.654761904761904101e-02,-4.464285714285714385e-02,2.652380952380952589e-02,-5.771428571428572490e-02,-2.699047619047620916e-01,6.361904761904747796e-02,5.935714285714285138e-02
-6.285714285714311123e-02,2.857142857142865727e-02,-6.242857142857140273e-02,-5.000000000000003053e-02,2.447619047619049165e-02,-5.019047619047619507e-02,4.880952380952371245e-02,-9.819047619047627240e-02,-9.819047619047627240e-02
-5.840476190476175805e-02,2.626190476190484735e-02,-5.749999999999995393e-02,-4.523809523809523003e-02,2.249999999999999917e-02,-4.623809523809523092e-02,8.742857142857143882e-02,-3.020714285714289904e-01,5.326190476190476031e-02
-5.988095238095236111e-02,2.635714285714299554e-02,-5.899999999999995526e-02,-4.707142857142858350e-02,2.361904761904761590e-02,-4.771428571428572296e-02,9.678571428571429436e-02,6.761904761904752315e-02,-3.207142857142859516e-01
-4.569047619047626047e-02,2.173809523809527855e-02,-4.266666666666674851e-02,-3.300000000000008482e-02,1.973809523809523514e-02,-3.602380952380953433e-02,3.116190476190476288e-01,2.586428571428568413e-01,2.256428571428571173e-01
-6.215476190476205282e-02,2.917857142857151892e-02,-5.997619047619044685e-02,-2.415476190476190110e-01,6.596428571428562815e-02,8.665476190476183171e-02,-4.480952380952384767e-02,-4.665476190476194190e-02,-4.665476190476194190e-02
-6.755952380952370828e-02,2.936904761904767652e-02,-5.666666666666658747e-02,-2.342380952380951897e-01,6.539285714285707207e-02,8.548809523809519639e-02,-7.876190476190471357e-02,-8.972619047619039001e-02,2.670238095238097048e-02
-6.852380952380965340e-02,3.064285714285719386e-02,-5.761904761904756284e-02,-2.368095238095238031e-01,6.730952380952370806e-02,8.504761904761899693e-02,-8.004761904761897862e-02,3.069047619047618469e-02,-9.069047619047609921e-02
-1.547261904761904339e-01,3.729761904761906555e-02,-4.519047619047612818e-02,-2.120357142857143828e-01,7.436904761904758465e-02,8.736904761904758232e-02,-2.431071428571428827e-01,7.048809523809516919e-02,6.553571428571425272e-02
-5.953571428571443475e-02,2.746428571428580212e-02,-5.876190476190468193e-02,-2.365952380952380252e-01,6.286904761904756056e-02,8.270238095238088838e-02,4.592857142857138808e-02,-9.203571428571427626e-02,-9.203571428571427626e-02
-5.645238095238084425e-02,2.561904761904766625e-02,-5.420238095238089082e-02,-2.164047619047617943e-01,5.673809523809521943e-02,7.671428571428565157e-02,8.013095238095238604e-02,-2.816190476190479908e-01,4.947619047619047222e-02
-5.777380952380940099e-02,2.591666666666674751e-02,-5.515476190476184537e-02,-2.196666666666667045e-01,5.941666666666659685e-02,7.548809523809517363e-02,8.946428571428571841e-02,6.408333333333329773e-02,-3.017738095238097218e-01
-5.182142857142946896e-02,2.315476190476188634e-02,-3.873809523809525895e-02,-9.294047619047637876e-02,4.175000000000003014e-02,5.491666666666666918e-02,2.842738095238094842e-01,2.470833333333331272e-01,2.123214285714284943e-01
-6.383333333333349180e-02,2.966666666666663288e-02,-6.383333333333332527e-02,2.600000000000004044e-02,-5.250000000000008132e-02,-5.250000000000008826e-02,-4.766666666666671132e-02,-4.766666666666671132e-02,-4.766666666666671132e-02
-6.164285714285708956e-02,2.833333333333335619e-02,-6.164285714285711038e-02,2.533333333333337434e-02,-5.114285714285719125e-02,-5.114285714285719125e-02,-8.697619047619045696e-02,-8.697619047619045696e-02,2.585714285714287367e-02
-6.270238095238106490e-02,2.839285714285715717e-02,-6.266666666666664831e-02,2.496428571428576521e-02,-5.153571428571437213e-02,-5.153571428571437213e-02,-8.710714285714284133e-02,2.939285714285711643e-02,-8.720238095238093401e-02
-5.871428571428561477e-02,2.626190476190478490e-02,-5.830952380952383884e-02,2.345238095238098147e-02,-4.888095238095242073e-02,-4.888095238095242073e-02,-2.727380952380954460e-01,6.078571428571417218e-02,5.702380952380952522e-02
-6.216666666666682134e-02,2.833333333333334231e-02,-6.216666666666663399e-02,2.500000000000002914e-02,-5.100000000000007305e-02,-5.100000000000007305e-02,4.866666666666658037e-02,-9.783333333333342485e-02,-9.783333333333342485e-02
-5.733333333333314602e-02,2.583333333333333315e-02,-5.733333333333327092e-02,2.383333333333335219e-02,-4.733333333333334531e-02,-4.733333333333334531e-02,8.766666666666664276e-02,-3.020000000000004903e-01,5.400000000000000633e-02
-5.883333333333331389e-02,2.583333333333343723e-02,-5.883333333333330001e-02,2.316666666666666874e-02,-4.783333333333336657e-02,-4.783333333333336657e-02,9.699999999999998901e-02,6.699999999999990685e-02,-3.196666666666669876e-01
-4.317857142857168401e-02,2.070238095238094433e-02,-4.298809523809533906e-02,1.966666666666664481e-02,-3.517857142857139241e-02,-3.517857142857142017e-02,3.130357142857143615e-01,2.568928571428568119e-01,2.262261904761904696e-01
-6.016666666666687507e-02,2.833333333333334925e-02,-6.016666666666665303e-02,6.083333333333331566e-02,-2.331666666666663001e-01,8.033333333333320114e-02,-4.533333333333336435e-02,-4.533333333333336435e-02,-4.533333333333337822e-02
-5.820238095238097070e-02,2.703571428571432955e-02,-5.813095238095232486e-02,5.929761904761905039e-02,-2.295357142857139543e-01,7.886904761904747763e-02,-8.233333333333331394e-02,-8.236904761904759176e-02,2.536904761904763134e-02
-5.921428571428582338e-02,2.726190476190481354e-02,-5.896428571428567744e-02,5.845238095238095705e-02,-2.292142857142855095e-01,7.733333333333317072e-02,-8.153571428571426694e-02,2.776190476190474807e-02,-8.188095238095235984e-02
-5.630952380952367747e-02,2.538095238095241374e-02,-5.461904761904761568e-02,5.385714285714284649e-02,-2.171428571428570542e-01,7.302380952380943535e-02,-2.568571428571430060e-01,5.728571428571418295e-02,5.538095238095233630e-02
-5.850000000000012829e-02,2.700000000000005868e-02,-5.849999999999991318e-02,5.833333333333334120e-02,-2.278333333333330268e-01,7.683333333333315640e-02,4.599999999999992983e-02,-9.166666666666672958e-02,-9.166666666666672958e-02
-5.407142857142836073e-02,2.457142857142864678e-02,-5.403571428571424945e-02,5.450000000000002759e-02,-2.119047619047616793e-01,7.173809523809514255e-02,8.136904761904756311e-02,-2.835714285714289185e-01,5.140476190476191837e-02
-5.523809523809496830e-02,2.459523809523814220e-02,-5.516666666666660696e-02,5.296428571428571375e-02,-2.104047619047618722e-01,6.926190476190462186e-02,9.079761904761900204e-02,6.242857142857138192e-02,-2.992380952380954140e-01
-4.088095238095299649e-02,1.971428571428573973e-02,-4.026190476190480427e-02,3.759523809523807047e-02,-9.604761904761918712e-02,5.038095238095236655e-02,2.925714285714286489e-01,2.418095238095235022e-01,2.151190476190475986e-01
-5.976190476190509221e-02,2.902380952380954893e-02,-5.926190476190476564e-02,6.252380952380946766e-02,6.076190476190459350e-02,-2.162619047619045443e-01,-4.550000000000004041e-02,-4.576190476190480222e-02,-4.576190476190478834e-02
-5.811904761904778532e-02,2.785714285714289279e-02,-5.716666666666667118e-02,6.057142857142853304e-02,5.854761904761895258e-02,-2.121190476190473462e-01,-8.147619047619043819e-02,-8.228571428571426760e-02,2.419047619047620321e-02
-5.905952380952406849e-02,2.817857142857144170e-02,-5.800000000000000988e-02,6.016666666666661140e-02,5.974999999999985184e-02,-2.137261904761903752e-01,-8.290476190476188389e-02,2.932142857142857467e-02,-8.372619047619046795e-02
-5.695238095238101123e-02,2.657142857142855141e-02,-5.366666666666670277e-02,5.445238095238098125e-02,5.538095238095233630e-02,-2.019523809523808555e-01,-2.573571428571430064e-01,6.004761904761896779e-02,5.347619047619046884e-02
-5.805952380952409536e-02,2.763095238095238451e-02,-5.776190476190475043e-02,6.055952380952375064e-02,5.903571428571417756e-02,-2.122261904761902906e-01,4.760714285714282706e-02,-9.339285714285715245e-02,-9.339285714285715245e-02
-5.373809523809524452e-02,2.526190476190481177e-02,-5.330952380952377889e-02,5.676190476190477036e-02,5.376190476190473994e-02,-1.969047619047617492e-01,8.457142857142857517e-02,-2.859047619047624389e-01,4.949999999999998845e-02
-5.501190476190486595e-02,2.541666666666669849e-02,-5.451190476190474060e-02,5.555952380952384334e-02,5.524999999999997274e-02,-1.990119047619048065e-01,9.299999999999999933e-02,6.448809523809517774e-02,-3.051785714285719653e-01
-4.092857142857170977e-02,2.066666666666674979e-02,-3.978571428571438251e-02,3.959523809523809307e-02,3.833333333333335813e-02,-9.209523809523825766e-02,2.976666666666668015e-01,2.454047619047615703e-01,2.111428571428571044e-01
-4.497619047619050986e-02,2.545238095238089651e-02,-4.409523809523811094e-02,2.661785714285713755e-01,2.796904761904761005e-01,3.161666666666667069e-01,-3.913095238095234962e-02,-3.964285714285712553e-02,-3.964285714285712553e-02
-4.453571428571400509e-02,2.460714285714282051e-02,-4.236904761904763256e-02,2.611428571428570655e-01,2.736309523809521416e-01,3.113690476190475453e-01,-6.167857142857143676e-02,-6.353571428571432034e-02,2.136904761904760697e-02
-4.579761904761935759e-02,2.548809523809524025e-02,-4.265476190476195917e-02,2.593452380952380731e-01,2.763214285714282736e-01,3.093928571428570251e-01,-6.276190476190476875e-02,2.613095238095237277e-02,-6.546428571428575260e-02
-5.247619047619130755e-02,2.550000000000005040e-02,-3.823809523809530014e-02,2.356190476190475891e-01,2.588571428571425637e-01,2.916904761904760557e-01,-1.321666666666667933e-01,4.895238095238093473e-02,4.226190476190475748e-02
-4.334523809523798538e-02,2.405952380952370781e-02,-4.288095238095238765e-02,2.604285714285712872e-01,2.737261904761901232e-01,3.071309523809522823e-01,4.090476190476192986e-02,-7.001190476190477519e-02,-7.001190476190474743e-02
-4.071428571428568205e-02,2.211904761904760763e-02,-3.990476190476198448e-02,2.453333333333331812e-01,2.528095238095234842e-01,2.857857142857140875e-01,6.357142857142855652e-02,-1.452142857142857679e-01,3.621428571428570581e-02
-4.135714285714289090e-02,2.240476190476190996e-02,-4.019047619047624170e-02,2.398214285714284633e-01,2.556428571428566165e-01,2.810476190476185465e-01,7.008333333333327531e-02,4.857142857142854320e-02,-1.560238095238096201e-01
-3.533333333333416731e-02,1.916666666666661661e-02,-3.178571428571433377e-02,1.098095238095234683e-01,1.129999999999998228e-01,1.289999999999997815e-01,1.503095238095235597e-01,1.244999999999999718e-01,1.013333333333332892e-01
-2.638333333333339747e-01,6.666666666666666574e-02,8.366666666666637553e-02,-2.216666666666665744e-02,-2.216666666666666091e-02,-2.216666666666666091e-02,-4.666666666666675206e-02,-4.666666666666675206e-02,-4.666666666666675206e-02
-2.581071428571430348e-01,6.472619047619050658e-02,8.103571428571405832e-02,-2.134523809523807686e-02,-2.177380952380951473e-02,-2.177380952380951473e-02,-8.314285714285710172e-02,-8.327380952380947221e-02,2.365476190476191107e-02
-2.603690476190479441e-01,6.439285714285722384e-02,8.179761904761885527e-02,-2.183333333333332960e-02,-2.186904761904761435e-02,-2.186904761904762476e-02,-8.444047619047621855e-02,2.872619047619046073e-02,-8.453571428571431123e-02
-2.426428571428568270e-01,6.035714285714286614e-02,7.485714285714271943e-02,-2.057142857142858078e-02,-2.130952380952381292e-02,-2.130952380952381292e-02,-2.582380952380954886e-01,5.759523809523794946e-02,5.126190476190473772e-02
-2.598333333333331940e-01,6.433333333333340898e-02,8.233333333333316129e-02,-2.149999999999999481e-02,-2.149999999999999134e-02,-2.149999999999999134e-02,4.833333333333319354e-02,-9.533333333333347814e-02,-9.533333333333349202e-02
-2.422976190476182068e-01,5.939285714285718470e-02,7.716666666666659180e-02,-1.999999999999999348e-02,-2.029761904761904351e-02,-2.029761904761905045e-02,8.616666666666673857e-02,-2.891309523809528770e-01,4.929761904761906927e-02
-2.456666666666659782e-01,5.833333333333345222e-02,7.783333333333335158e-02,-2.049999999999998698e-02,-2.050000000000000780e-02,-2.050000000000000780e-02,9.500000000000001499e-02,6.449999999999991851e-02,-3.085000000000003295e-01
-1.187738095238097258e-01,4.179761904761909730e-02,5.749999999999995393e-02,-1.734523809523811147e-02,-1.777380952380954240e-02,-1.777380952380953547e-02,3.018690476190477034e-01,2.425357142857139381e-01,2.079642857142857126e-01
-2.610000000000001208e-01,6.550000000000004430e-02,8.299999999999981004e-02,-5.500000000000000028e-02,-5.500000000000000722e-02,3.949999999999993794e-02,-4.566666666666673036e-02,-4.566666666666673036e-02,-4.566666666666674423e-02
-2.555714285714283940e-01,6.359523809523813520e-02,8.026190476190463163e-02,-5.340476190476188545e-02,-5.407142857142858278e-02,3.883333333333329612e-02,-8.149999999999996136e-02,-8.173809523809519306e-02,2.359523809523810661e-02
-2.576785714285713125e-01,6.339285714285720907e-02,8.098809523809515076e-02,-5.366666666666667501e-02,-5.384523809523810572e-02,3.796428571428567961e-02,-8.236904761904757788e-02,2.789285714285712550e-02,-8.267857142857140684e-02
-2.408571428571423256e-01,5.957142857142860154e-02,7.347619047619044497e-02,-4.999999999999998196e-02,-5.169047619047621028e-02,3.630952380952379849e-02,-2.538571428571430033e-01,5.614285714285702916e-02,5.090476190476189017e-02
-2.569999999999995066e-01,6.316666666666667651e-02,8.166666666666655416e-02,-5.316666666666666069e-02,-5.316666666666666763e-02,3.783333333333329523e-02,4.699999999999988909e-02,-9.316666666666675867e-02,-9.316666666666677254e-02
-2.399404761904753158e-01,5.829761904761911889e-02,7.649999999999997080e-02,-4.901190476190476347e-02,-4.944047619047619441e-02,3.603571428571426816e-02,8.353571428571432422e-02,-2.844404761904765211e-01,4.846428571428575138e-02
-2.428690476190465963e-01,5.722619047619063870e-02,7.713095238095245276e-02,-4.900000000000003658e-02,-4.903571428571432828e-02,3.472619047619045218e-02,9.246428571428572107e-02,6.255952380952375935e-02,-3.032023809523810565e-01
-1.170952380952385297e-01,4.090476190476200619e-02,5.676190476190472872e-02,-3.469047619047615355e-02,-3.542857142857142039e-02,2.966666666666667451e-02,2.960714285714285410e-01,2.383333333333329807e-01,2.054761904761904234e-01
-2.596904761904769154e-01,6.623809523809534583e-02,8.154761904761888280e-02,-4.683333333333333098e-02,2.314285714285714904e-02,-4.702380952380954410e-02,-4.566666666666673036e-02,-4.585714285714294347e-02,-4.585714285714295735e-02
-2.546190476190479113e-01,6.442857142857150166e-02,7.864285714285700057e-02,-4.490476190476191953e-02,2.228571428571428370e-02,-4.611904761904762895e-02,-8.097619047619045163e-02,-8.195238095238091547e-02,2.321428571428572549e-02
-2.566190476190480796e-01,6.428571428571441815e-02,7.938095238095227435e-02,-4.590476190476191348e-02,2.295238095238096021e-02,-4.661904761904765021e-02,-8.290476190476192553e-02,2.904761904761905822e-02,-8.361904761904763450e-02
-2.408571428571427142e-01,6.066666666666668123e-02,7.114285714285704942e-02,-4.216666666666667868e-02,2.197619047619046861e-02,-4.552380952380952889e-02,-2.540238095238096516e-01,5.814285714285700318e-02,5.064285714285713530e-02
-2.556547619047618292e-01,6.384523809523814930e-02,8.034523809523799742e-02,-4.559523809523811921e-02,2.241666666666666460e-02,-4.565476190476194102e-02,4.794047619047608205e-02,-9.382142857142866665e-02,-9.382142857142868053e-02
-2.387380952380946941e-01,5.900000000000000383e-02,7.533333333333332160e-02,-4.154761904761903463e-02,2.049999999999999739e-02,-4.207142857142855130e-02,8.507142857142863113e-02,-2.852380952380957346e-01,4.769047619047619979e-02
-2.417380952380946413e-01,5.802380952380960938e-02,7.583333333333340531e-02,-4.280952380952383896e-02,2.145238095238095194e-02,-4.307142857142859382e-02,9.366666666666668972e-02,6.404761904761896441e-02,-3.054047619047622897e-01
-1.165000000000002145e-01,4.176190476190475009e-02,5.569047619047622771e-02,-3.052380952380958495e-02,1.759523809523807353e-02,-3.166666666666666241e-02,2.981666666666666354e-01,2.409999999999996867e-01,2.044761904761903948e-01
-2.464047619047626259e-01,6.309523809523825966e-02,7.798809523809531463e-02,-2.274285714285713134e-01,5.959523809523798593e-02,8.392857142857136632e-02,-4.329761904761909169e-02,-4.373809523809529115e-02,-4.373809523809529115e-02
-2.428333333333336785e-01,6.157142857142871434e-02,7.434523809523826965e-02,-2.222380952380951236e-01,5.766666666666660224e-02,8.216666666666662400e-02,-7.551190476190475231e-02,-7.783333333333329607e-02,2.266666666666667523e-02
-2.446190476190481244e-01,6.180952380952393216e-02,7.478571428571434421e-02,-2.233333333333332449e-01,5.897619047619039045e-02,8.121428571428564169e-02,-7.726190476190475387e-02,2.804761904761904345e-02,-7.961904761904761707e-02
-2.373333333333332296e-01,5.961904761904768951e-02,5.991666666666681934e-02,-2.064404761904762298e-01,5.647619047619045068e-02,7.697619047619043420e-02,-2.350000000000000977e-01,5.647619047619042293e-02,4.930952380952378228e-02
-2.424404761904763728e-01,6.070238095238105619e-02,7.700000000000009615e-02,-2.224761904761903275e-01,5.729761904761895841e-02,8.022619047619042321e-02,4.523809523809517452e-02,-8.777380952380953172e-02,-8.777380952380954560e-02
-2.275119047619047485e-01,5.625000000000011241e-02,7.216666666666672614e-02,-2.044047619047618392e-01,5.151190476190477263e-02,7.441666666666657548e-02,7.873809523809521815e-02,-2.655119047619050043e-01,4.434523809523809729e-02
-2.293452380952378244e-01,5.522619047619054672e-02,7.241666666666675412e-02,-2.061904761904761740e-01,5.363095238095233475e-02,7.286904761904754169e-02,8.741666666666667029e-02,6.015476190476187063e-02,-2.861785714285719484e-01
-1.118571428571434323e-01,4.028571428571434132e-02,5.246428571428565085e-02,-8.734523809523825344e-02,3.628571428571434471e-02,5.211904761904759958e-02,2.784761904761904328e-01,2.280238095238092122e-01,1.915476190476189666e-01
-2.595000000000009521e-01,6.583333333333334092e-02,8.283333333333307846e-02,2.483333333333336695e-02,-4.850000000000009859e-02,-4.850000000000008471e-02,-4.566666666666672342e-02,-4.566666666666673730e-02,-4.566666666666673730e-02
-2.538333333333339104e-01,6.383333333333333914e-02,8.033333333333317339e-02,2.416666666666669738e-02,-4.733333333333339388e-02,-4.733333333333338694e-02,-8.149999999999994749e-02,-8.149999999999994749e-02,2.316666666666667915e-02
-2.560357142857150325e-01,6.355952380952387126e-02,8.099999999999984990e-02,2.383333333333336607e-02,-4.753571428571436858e-02,-4.753571428571436858e-02,-8.280952380952381897e-02,2.839285714285712248e-02,-8.286904761904763383e-02
-2.384047619047620081e-01,5.942857142857144864e-02,7.433333333333319581e-02,2.250000000000001998e-02,-4.507142857142861642e-02,-4.507142857142861642e-02,-2.549761904761906339e-01,5.692857142857130071e-02,5.033333333333330634e-02
-2.555000000000002269e-01,6.349999999999998701e-02,8.149999999999978095e-02,2.383333333333335219e-02,-4.700000000000008338e-02,-4.700000000000008338e-02,4.766666666666655172e-02,-9.350000000000009692e-02,-9.350000000000009692e-02
-2.382738095238091103e-01,5.853571428571436447e-02,7.646428571428560972e-02,2.266666666666668911e-02,-4.377380952380952733e-02,-4.377380952380951346e-02,8.496428571428576992e-02,-2.852738095238100957e-01,4.846428571428573751e-02
-2.413690476190470391e-01,5.753571428571446073e-02,7.703571428571424906e-02,2.203571428571426960e-02,-4.386904761904765471e-02,-4.386904761904765471e-02,9.349999999999998590e-02,6.353571428571420932e-02,-3.045357142857146870e-01
-1.154761904761906210e-01,4.104761904761925623e-02,5.697619047619058297e-02,1.871428571428565557e-02,-3.230952380952380187e-02,-3.230952380952380881e-02,2.981190476190476724e-01,2.397857142857139634e-01,2.054523809523809419e-01
-2.481666666666672016e-01,6.266666666666664831e-02,8.083333333333311832e-02,5.750000000000001638e-02,-2.214999999999996694e-01,7.866666666666657926e-02,-4.333333333333337645e-02,-4.333333333333338339e-02,-4.333333333333339032e-02
-2.428333333333336785e-01,6.066666666666669511e-02,7.833333333333315773e-02,5.600000000000004280e-02,-2.181666666666663978e-01,7.716666666666655017e-02,-7.699999999999995737e-02,-7.699999999999995737e-02,2.283333333333334436e-02
-2.448095238095241433e-01,6.052380952380961160e-02,7.896428571428558418e-02,5.529761904761907459e-02,-2.174761904761902676e-01,7.559523809523795157e-02,-7.730952380952380021e-02,2.669047619047618114e-02,-7.747619047619049015e-02
